
[Name]
finFluid1

[Data]
X [ m ], Y [ m ], Z [ m ], Temperature [ K ]
2.38942299e-02, 2.50000004e-02, -3.42692668e-03, 3.97385925e+02
2.39134170e-02, 2.50000004e-02, -3.38060223e-03, 3.99707825e+02
1.93848405e-02, 2.50000004e-02, -1.06151588e-02, 3.44174072e+02
1.99452825e-02, 2.50000004e-02, -1.10750999e-02, 3.44983948e+02
1.92018971e-02, 2.50000004e-02, -1.07981013e-02, 3.56164795e+02
1.98015459e-02, 2.50000004e-02, -1.12902177e-02, 3.57402527e+02
1.90494452e-02, 2.50000004e-02, -1.09505532e-02, 3.66636658e+02
1.96817648e-02, 2.50000004e-02, -1.14694834e-02, 3.68255219e+02
1.89224035e-02, 2.50000004e-02, -1.10775968e-02, 3.75649719e+02
1.95819475e-02, 2.50000004e-02, -1.16188703e-02, 3.77587097e+02
2.55355332e-02, 2.50000004e-02, -4.46446612e-03, 4.04810699e+02
2.41984557e-02, 2.50000004e-02, -1.12902177e-02, 3.60606079e+02
2.49505565e-02, 2.50000004e-02, -1.09505542e-02, 3.71786102e+02
2.45012324e-02, 2.50000004e-02, -1.17433593e-02, 3.90220856e+02
2.52716914e-02, 2.50000004e-02, -1.12716900e-02, 3.96725769e+02
2.46764515e-02, 2.50000004e-02, -1.20055927e-02, 4.08074615e+02
2.54575331e-02, 2.50000004e-02, -1.14575326e-02, 4.11323395e+02
2.55000796e-02, 2.50000004e-02, -1.15000783e-02, 4.14614532e+02
2.19999999e-02, 2.50000004e-02, -4.30159876e-03, 3.39784302e+02
2.28140559e-02, 2.50000004e-02, -3.90746025e-03, 3.60271149e+02
2.19999999e-02, 2.50000004e-02, -3.64761776e-03, 3.67021973e+02
2.29026582e-02, 2.50000004e-02, -3.46203404e-03, 3.80682098e+02
2.19999999e-02, 2.50000004e-02, -3.26915737e-03, 3.83747772e+02
2.29539312e-02, 2.50000004e-02, -3.20426445e-03, 3.92896423e+02
2.19999999e-02, 2.50000004e-02, -3.05014104e-03, 3.93122253e+02
2.61156578e-02, 2.50000004e-02, -5.25000598e-03, 4.03984772e+02
1.94987673e-02, 2.50000004e-02, -1.17433593e-02, 3.85521667e+02
1.87283102e-02, 2.50000004e-02, -1.12716900e-02, 3.89786652e+02
1.94294490e-02, 2.50000004e-02, -1.18471002e-02, 3.92216461e+02
1.88165344e-02, 2.50000004e-02, -1.11834658e-02, 3.83316711e+02
1.93716846e-02, 2.50000004e-02, -1.19335512e-02, 3.97833130e+02
1.85935237e-02, 2.50000004e-02, -1.14064766e-02, 3.99749695e+02
1.93235483e-02, 2.50000004e-02, -1.20055927e-02, 4.02522766e+02
1.85424685e-02, 2.50000004e-02, -1.14575326e-02, 4.03521545e+02
1.92834344e-02, 2.50000004e-02, -1.20656276e-02, 4.06421417e+02
1.84644666e-02, 2.50000004e-02, -1.15355337e-02, 4.09230896e+02
1.84999220e-02, 2.50000004e-02, -1.15000783e-02, 4.06647797e+02
1.92500055e-02, 2.50000004e-02, -1.21156573e-02, 4.09649872e+02
1.92221496e-02, 2.50000004e-02, -1.21573480e-02, 4.12314240e+02
2.50751022e-02, 2.50000004e-02, -5.94528206e-03, 3.43343018e+02
2.46151611e-02, 2.50000004e-02, -5.38483774e-03, 3.42525757e+02
2.52902210e-02, 2.50000004e-02, -5.80154546e-03, 3.55040924e+02
2.47981027e-02, 2.50000004e-02, -5.20189619e-03, 3.53984985e+02
2.54694838e-02, 2.50000004e-02, -5.68176480e-03, 3.65258179e+02
2.49505546e-02, 2.50000004e-02, -5.04944474e-03, 3.63949402e+02
2.56188717e-02, 2.50000004e-02, -5.58194751e-03, 3.74027313e+02
2.50775982e-02, 2.50000004e-02, -4.92240209e-03, 3.72507202e+02
2.57433597e-02, 2.50000004e-02, -5.49876690e-03, 3.81466187e+02
2.51834672e-02, 2.50000004e-02, -4.81653353e-03, 3.79781921e+02
2.58470997e-02, 2.50000004e-02, -5.42944949e-03, 3.87728424e+02
2.52716895e-02, 2.50000004e-02, -4.72830934e-03, 3.85930145e+02
2.59335507e-02, 2.50000004e-02, -5.37168514e-03, 3.92972260e+02
2.53452100e-02, 2.50000004e-02, -4.65478981e-03, 3.91112427e+02
2.60055922e-02, 2.50000004e-02, -5.32354834e-03, 3.97345184e+02
2.54064761e-02, 2.50000004e-02, -4.59352322e-03, 3.95475372e+02
2.60656271e-02, 2.50000004e-02, -5.28343441e-03, 4.00978760e+02
2.54575331e-02, 2.50000004e-02, -4.54246765e-03, 3.99144989e+02
1.86547898e-02, 2.50000004e-02, -1.13452105e-02, 3.95215698e+02
2.55000796e-02, 2.50000004e-02, -4.49992111e-03, 4.02227203e+02
2.46151630e-02, 2.50000004e-02, -1.06151598e-02, 3.47152435e+02
2.43182350e-02, 2.50000004e-02, -1.14694824e-02, 3.72072662e+02
2.50775982e-02, 2.50000004e-02, -1.10775977e-02, 3.81538086e+02
2.45705508e-02, 2.50000004e-02, -1.18471002e-02, 3.97238831e+02
2.53452100e-02, 2.50000004e-02, -1.13452105e-02, 4.02518311e+02
2.47165654e-02, 2.50000004e-02, -1.20656276e-02, 4.12208038e+02
2.47499943e-02, 2.50000004e-02, -1.21156573e-02, 4.15658722e+02
2.27215216e-02, 2.50000004e-02, -4.37266193e-03, 3.40522705e+02
2.19999999e-02, 2.50000004e-02, -4.04288108e-03, 3.50156372e+02
2.28491072e-02, 2.50000004e-02, -3.73124750e-03, 3.68214417e+02
2.19999999e-02, 2.50000004e-02, -3.49789718e-03, 3.73621735e+02
2.29229424e-02, 2.50000004e-02, -3.36005911e-03, 3.85487396e+02
2.19999999e-02, 2.50000004e-02, -3.18251364e-03, 3.87530029e+02
2.29754522e-02, 2.50000004e-02, -3.09607363e-03, 3.98062164e+02
2.29656696e-02, 2.50000004e-02, -3.14525119e-03, 3.95715393e+02
2.47981045e-02, 2.50000004e-02, -1.07981022e-02, 3.60378235e+02
2.40547191e-02, 2.50000004e-02, -1.10750990e-02, 3.47425201e+02
2.44180523e-02, 2.50000004e-02, -1.16188703e-02, 3.81894043e+02
2.51834672e-02, 2.50000004e-02, -1.11834658e-02, 3.89791992e+02
2.46283151e-02, 2.50000004e-02, -1.19335502e-02, 4.03133942e+02
2.54064761e-02, 2.50000004e-02, -1.14064766e-02, 4.07335083e+02
2.47778520e-02, 2.50000004e-02, -1.21573480e-02, 4.18533142e+02
2.55355332e-02, 2.50000004e-02, -1.15355337e-02, 4.17321838e+02
2.27719955e-02, 2.50000004e-02, -4.11891565e-03, 3.51046417e+02
2.19999999e-02, 2.50000004e-02, -3.82728269e-03, 3.59230377e+02
2.28783172e-02, 2.50000004e-02, -3.58440378e-03, 3.74972534e+02
2.19999999e-02, 2.50000004e-02, -3.37312999e-03, 3.79153931e+02
2.29398441e-02, 2.50000004e-02, -3.27508035e-03, 3.89520721e+02
2.19999999e-02, 2.50000004e-02, -3.11031053e-03, 3.90618683e+02
2.19999999e-02, 2.50000004e-02, -3.00000003e-03, 3.95142395e+02
2.61573475e-02, 2.50000004e-02, -5.22214873e-03, 4.06467224e+02
2.47499943e-02, 2.50000004e-02, -3.88434273e-03, 3.99314758e+02
2.47778520e-02, 2.50000004e-02, -3.84265184e-03, 4.01640991e+02
2.38712039e-02, 2.50000004e-02, -3.48251592e-03, 3.94578278e+02
2.47165654e-02, 2.50000004e-02, -3.93437175e-03, 3.96488556e+02
2.38435715e-02, 2.50000004e-02, -3.54922283e-03, 3.91189728e+02
2.46764515e-02, 2.50000004e-02, -3.99440667e-03, 3.93062134e+02
2.38104146e-02, 2.50000004e-02, -3.62927141e-03, 3.87117828e+02
2.46283151e-02, 2.50000004e-02, -4.06644819e-03, 3.88927734e+02
2.37706266e-02, 2.50000004e-02, -3.72532941e-03, 3.82242096e+02
2.45705508e-02, 2.50000004e-02, -4.15289868e-03, 3.83960022e+02
2.37228796e-02, 2.50000004e-02, -3.84059921e-03, 3.76427429e+02
2.45012343e-02, 2.50000004e-02, -4.25663870e-03, 3.78019958e+02
2.36655846e-02, 2.50000004e-02, -3.97892296e-03, 3.69529388e+02
2.44180541e-02, 2.50000004e-02, -4.38112672e-03, 3.70959900e+02
2.35968288e-02, 2.50000004e-02, -4.14491165e-03, 3.61410645e+02
2.43182369e-02, 2.50000004e-02, -4.53051319e-03, 3.62640228e+02
2.35143229e-02, 2.50000004e-02, -4.34409827e-03, 3.51972717e+02
2.41984557e-02, 2.50000004e-02, -4.70977649e-03, 3.52967041e+02
2.34153159e-02, 2.50000004e-02, -4.58312221e-03, 3.41180511e+02
2.40547210e-02, 2.50000004e-02, -4.92489245e-03, 3.41976288e+02
2.00865828e-02, 2.50000004e-02, -1.26193976e-02, 4.15583801e+02
2.01057717e-02, 2.50000004e-02, -1.25730727e-02, 4.12712006e+02
2.01287977e-02, 2.50000004e-02, -1.25174830e-02, 4.09269714e+02
2.01564282e-02, 2.50000004e-02, -1.24507761e-02, 4.05154724e+02
2.01895852e-02, 2.50000004e-02, -1.23707270e-02, 4.00248199e+02
2.02293750e-02, 2.50000004e-02, -1.22746676e-02, 3.94412445e+02
2.02771202e-02, 2.50000004e-02, -1.21593969e-02, 3.87490784e+02
2.03344170e-02, 2.50000004e-02, -1.20210722e-02, 3.79313568e+02
2.04031728e-02, 2.50000004e-02, -1.18550807e-02, 3.69714905e+02
2.04856787e-02, 2.50000004e-02, -1.16558913e-02, 3.58558929e+02
2.05846876e-02, 2.50000004e-02, -1.14168637e-02, 3.45730225e+02
1.78843420e-02, 2.50000004e-02, -1.07499938e-02, 4.03893372e+02
1.78426523e-02, 2.50000004e-02, -1.07778516e-02, 4.06535553e+02
1.79343726e-02, 2.50000004e-02, -1.07165659e-02, 4.00742371e+02
1.79944076e-02, 2.50000004e-02, -1.06764520e-02, 3.96991028e+02
1.80664491e-02, 2.50000004e-02, -1.06283147e-02, 3.92534149e+02
1.81529000e-02, 2.50000004e-02, -1.05705503e-02, 3.87245483e+02
1.82566401e-02, 2.50000004e-02, -1.05012339e-02, 3.80979492e+02
1.83811281e-02, 2.50000004e-02, -1.04180528e-02, 3.73578857e+02
1.85305141e-02, 2.50000004e-02, -1.03182355e-02, 3.64894409e+02
1.87097788e-02, 2.50000004e-02, -1.01984553e-02, 3.54818420e+02
1.89248975e-02, 2.50000004e-02, -1.00547187e-02, 3.43297180e+02
1.84644666e-02, 2.50000004e-02, -4.46446612e-03, 3.92062073e+02
1.84999220e-02, 2.50000004e-02, -4.49992111e-03, 3.89939270e+02
1.92500055e-02, 2.50000004e-02, -3.88434296e-03, 3.90195404e+02
1.92221496e-02, 2.50000004e-02, -3.84265184e-03, 3.92309357e+02
1.85424667e-02, 2.50000004e-02, -4.54246765e-03, 3.87375793e+02
1.92834344e-02, 2.50000004e-02, -3.93437175e-03, 3.87638184e+02
1.85935237e-02, 2.50000004e-02, -4.59352275e-03, 3.84288300e+02
1.93235483e-02, 2.50000004e-02, -3.99440667e-03, 3.84550354e+02
1.86547898e-02, 2.50000004e-02, -4.65478934e-03, 3.80580078e+02
1.93716846e-02, 2.50000004e-02, -4.06644866e-03, 3.80835815e+02
1.87283102e-02, 2.50000004e-02, -4.72830934e-03, 3.76139221e+02
1.94294490e-02, 2.50000004e-02, -4.15289914e-03, 3.76381531e+02
1.88165326e-02, 2.50000004e-02, -4.81653307e-03, 3.70839172e+02
1.94987673e-02, 2.50000004e-02, -4.25663916e-03, 3.71060211e+02
1.89224016e-02, 2.50000004e-02, -4.92240163e-03, 3.64543121e+02
1.95819475e-02, 2.50000004e-02, -4.38112766e-03, 3.64735229e+02
1.90494452e-02, 2.50000004e-02, -5.04944427e-03, 3.57120239e+02
1.96817648e-02, 2.50000004e-02, -4.53051412e-03, 3.57277405e+02
1.92018952e-02, 2.50000004e-02, -5.20189572e-03, 3.48478424e+02
1.98015440e-02, 2.50000004e-02, -4.70977789e-03, 3.48600464e+02
1.93848368e-02, 2.50000004e-02, -5.38483681e-03, 3.38611664e+02
1.99452806e-02, 2.50000004e-02, -4.92489478e-03, 3.38732300e+02
2.01057717e-02, 2.50000004e-02, -3.42692691e-03, 3.91106567e+02
2.00865828e-02, 2.50000004e-02, -3.38060223e-03, 3.93234406e+02
2.01287977e-02, 2.50000004e-02, -3.48251616e-03, 3.88526123e+02
2.01564282e-02, 2.50000004e-02, -3.54922330e-03, 3.85402710e+02
2.01895852e-02, 2.50000004e-02, -3.62927211e-03, 3.81638550e+02
2.02293731e-02, 2.50000004e-02, -3.72533035e-03, 3.77119659e+02
2.02771202e-02, 2.50000004e-02, -3.84060061e-03, 3.71719177e+02
2.03344170e-02, 2.50000004e-02, -3.97892483e-03, 3.65302673e+02
2.04031710e-02, 2.50000004e-02, -4.14491398e-03, 3.57742401e+02
2.04856768e-02, 2.50000004e-02, -4.34410153e-03, 3.48945068e+02
2.05846857e-02, 2.50000004e-02, -4.58312593e-03, 3.38873932e+02
1.78426523e-02, 2.50000004e-02, -5.22214873e-03, 3.92103180e+02
1.78843420e-02, 2.50000004e-02, -5.25000598e-03, 3.90031738e+02
1.79343726e-02, 2.50000004e-02, -5.28343394e-03, 3.87515411e+02
1.79944076e-02, 2.50000004e-02, -5.32354834e-03, 3.84467346e+02
1.80664491e-02, 2.50000004e-02, -5.37168514e-03, 3.80787476e+02
1.81528982e-02, 2.50000004e-02, -5.42944903e-03, 3.76362244e+02
1.82566401e-02, 2.50000004e-02, -5.49876597e-03, 3.71065094e+02
1.83811281e-02, 2.50000004e-02, -5.58194658e-03, 3.64761597e+02
1.85305141e-02, 2.50000004e-02, -5.68176294e-03, 3.57325256e+02
1.87097788e-02, 2.50000004e-02, -5.80154313e-03, 3.48671051e+02
1.89248957e-02, 2.50000004e-02, -5.94527880e-03, 3.38810608e+02
2.10245475e-02, 2.50000004e-02, -3.09607363e-03, 3.95450073e+02
2.10343301e-02, 2.50000004e-02, -3.14525142e-03, 3.93069305e+02
2.10460685e-02, 2.50000004e-02, -3.20426468e-03, 3.90240631e+02
2.10601557e-02, 2.50000004e-02, -3.27508058e-03, 3.86887177e+02
2.10770592e-02, 2.50000004e-02, -3.36005958e-03, 3.82916962e+02
2.10973434e-02, 2.50000004e-02, -3.46203451e-03, 3.78219330e+02
2.11216845e-02, 2.50000004e-02, -3.58440448e-03, 3.72663971e+02
2.11508926e-02, 2.50000004e-02, -3.73124843e-03, 3.66106567e+02
2.11859439e-02, 2.50000004e-02, -3.90746165e-03, 3.58406464e+02
2.12280061e-02, 2.50000004e-02, -4.11891798e-03, 3.49459686e+02
2.12784782e-02, 2.50000004e-02, -4.37266473e-03, 3.39254425e+02
2.38942280e-02, 2.50000004e-02, -1.25730727e-02, 4.16013184e+02
2.39134170e-02, 2.50000004e-02, -1.26193976e-02, 4.18837646e+02
2.38712020e-02, 2.50000004e-02, -1.25174830e-02, 4.12596313e+02
2.38435715e-02, 2.50000004e-02, -1.24507751e-02, 4.08473053e+02
2.38104146e-02, 2.50000004e-02, -1.23707261e-02, 4.03516968e+02
2.37706248e-02, 2.50000004e-02, -1.22746667e-02, 3.97581726e+02
2.37228777e-02, 2.50000004e-02, -1.21593960e-02, 3.90503174e+02
2.36655828e-02, 2.50000004e-02, -1.20210713e-02, 3.82104309e+02
2.35968269e-02, 2.50000004e-02, -1.18550798e-02, 3.72212433e+02
2.35143192e-02, 2.50000004e-02, -1.16558895e-02, 3.60700775e+02
2.34153122e-02, 2.50000004e-02, -1.14168618e-02, 3.47586365e+02
1.74269266e-02, 2.50000004e-02, -9.89422854e-03, 3.99992340e+02
1.73806027e-02, 2.50000004e-02, -9.91341751e-03, 4.02330750e+02
1.74825154e-02, 2.50000004e-02, -9.87120345e-03, 3.97149384e+02
1.75492242e-02, 2.50000004e-02, -9.84357204e-03, 3.93702271e+02
1.76292714e-02, 2.50000004e-02, -9.81041510e-03, 3.89541443e+02
1.77253317e-02, 2.50000004e-02, -9.77062620e-03, 3.84541718e+02
1.78406015e-02, 2.50000004e-02, -9.72288009e-03, 3.78565308e+02
1.79789253e-02, 2.50000004e-02, -9.66558419e-03, 3.71466156e+02
1.81449149e-02, 2.50000004e-02, -9.59682930e-03, 3.63104401e+02
1.83441043e-02, 2.50000004e-02, -9.51432250e-03, 3.53369812e+02
1.85831301e-02, 2.50000004e-02, -9.41531546e-03, 3.42174805e+02
1.71452519e-02, 2.50000004e-02, -8.96566920e-03, 3.97341736e+02
1.70960743e-02, 2.50000004e-02, -8.97545181e-03, 3.99678772e+02
1.72042660e-02, 2.50000004e-02, -8.95393081e-03, 3.94523956e+02
1.72750819e-02, 2.50000004e-02, -8.93984456e-03, 3.91133575e+02
1.73600614e-02, 2.50000004e-02, -8.92294105e-03, 3.87068756e+02
1.74620356e-02, 2.50000004e-02, -8.90265685e-03, 3.82210022e+02
1.75844077e-02, 2.50000004e-02, -8.87831580e-03, 3.76421814e+02
1.77312512e-02, 2.50000004e-02, -8.84910673e-03, 3.69557495e+02
1.79074667e-02, 2.50000004e-02, -8.81405640e-03, 3.61473846e+02
1.81189235e-02, 2.50000004e-02, -8.77199508e-03, 3.52059448e+02
1.83726735e-02, 2.50000004e-02, -8.72152206e-03, 3.41259003e+02
1.70501415e-02, 2.50000004e-02, -8.00000038e-03, 3.94736267e+02
1.70000009e-02, 2.50000004e-02, -8.00000038e-03, 3.97011719e+02
1.71103124e-02, 2.50000004e-02, -8.00000038e-03, 3.91999023e+02
1.71825159e-02, 2.50000004e-02, -8.00000038e-03, 3.88712280e+02
1.72691606e-02, 2.50000004e-02, -8.00000038e-03, 3.84778442e+02
1.73731335e-02, 2.50000004e-02, -8.00000038e-03, 3.80080933e+02
1.74979027e-02, 2.50000004e-02, -8.00000038e-03, 3.74485626e+02
1.76476240e-02, 2.50000004e-02, -8.00000038e-03, 3.67845123e+02
1.78272910e-02, 2.50000004e-02, -7.99999945e-03, 3.60014557e+02
1.80428941e-02, 2.50000004e-02, -7.99999945e-03, 3.50884674e+02
1.83016155e-02, 2.50000004e-02, -7.99999945e-03, 3.40432495e+02
1.73806027e-02, 2.50000004e-02, -6.08658278e-03, 3.93711365e+02
1.74269266e-02, 2.50000004e-02, -6.10577129e-03, 3.91442230e+02
1.74825154e-02, 2.50000004e-02, -6.12879684e-03, 3.88738281e+02
1.75492242e-02, 2.50000004e-02, -6.15642825e-03, 3.85522247e+02
1.76292732e-02, 2.50000004e-02, -6.18958520e-03, 3.81701569e+02
1.77253317e-02, 2.50000004e-02, -6.22937409e-03, 3.77164642e+02
1.78406015e-02, 2.50000004e-02, -6.27712067e-03, 3.71780243e+02
1.79789253e-02, 2.50000004e-02, -6.33441610e-03, 3.65403503e+02
1.81449167e-02, 2.50000004e-02, -6.40317146e-03, 3.57895264e+02
1.83441062e-02, 2.50000004e-02, -6.48567732e-03, 3.49160614e+02
1.85831320e-02, 2.50000004e-02, -6.58468436e-03, 3.39201294e+02
2.66193971e-02, 2.50000004e-02, -9.91341751e-03, 4.16336212e+02
2.65730731e-02, 2.50000004e-02, -9.89422947e-03, 4.13581482e+02
2.61156578e-02, 2.50000004e-02, -1.07499938e-02, 4.14833344e+02
2.61573475e-02, 2.50000004e-02, -1.07778516e-02, 4.17760559e+02
2.65174843e-02, 2.50000004e-02, -9.87120345e-03, 4.10244965e+02
2.60656290e-02, 2.50000004e-02, -1.07165659e-02, 4.11338562e+02
2.64507774e-02, 2.50000004e-02, -9.84357204e-03, 4.06216583e+02
2.60055941e-02, 2.50000004e-02, -1.06764520e-02, 4.07172607e+02
2.63707284e-02, 2.50000004e-02, -9.81041510e-03, 4.01370911e+02
2.59335525e-02, 2.50000004e-02, -1.06283156e-02, 4.02217773e+02
2.62746699e-02, 2.50000004e-02, -9.77062620e-03, 3.95565948e+02
2.58471016e-02, 2.50000004e-02, -1.05705513e-02, 3.96331482e+02
2.61594020e-02, 2.50000004e-02, -9.72288009e-03, 3.88643433e+02
2.57433616e-02, 2.50000004e-02, -1.05012339e-02, 3.89347778e+02
2.60210782e-02, 2.50000004e-02, -9.66558419e-03, 3.80433136e+02
2.56188735e-02, 2.50000004e-02, -1.04180537e-02, 3.81083191e+02
2.58550886e-02, 2.50000004e-02, -9.59683023e-03, 3.70767334e+02
2.54694875e-02, 2.50000004e-02, -1.03182364e-02, 3.71354401e+02
2.56559029e-02, 2.50000004e-02, -9.51432437e-03, 3.59504425e+02
2.52902247e-02, 2.50000004e-02, -1.01984562e-02, 3.60006714e+02
2.54168790e-02, 2.50000004e-02, -9.41531733e-03, 3.46526947e+02
2.50751097e-02, 2.50000004e-02, -1.00547206e-02, 3.46936432e+02
1.70960743e-02, 2.50000004e-02, -7.02454848e-03, 3.93595123e+02
1.71452519e-02, 2.50000004e-02, -7.03433063e-03, 3.91660828e+02
1.72042660e-02, 2.50000004e-02, -7.04606902e-03, 3.89257446e+02
1.72750819e-02, 2.50000004e-02, -7.06015527e-03, 3.86286285e+02
1.73600614e-02, 2.50000004e-02, -7.07705878e-03, 3.82637939e+02
1.74620375e-02, 2.50000004e-02, -7.09734298e-03, 3.78193573e+02
1.75844077e-02, 2.50000004e-02, -7.12168403e-03, 3.72825623e+02
1.77312531e-02, 2.50000004e-02, -7.15089310e-03, 3.66400513e+02
1.79074686e-02, 2.50000004e-02, -7.18594436e-03, 3.58789917e+02
1.81189291e-02, 2.50000004e-02, -7.22800614e-03, 3.49896698e+02
1.83726791e-02, 2.50000004e-02, -7.27847964e-03, 3.39661224e+02
2.69039273e-02, 2.50000004e-02, -7.02454848e-03, 4.11331879e+02
2.68547479e-02, 2.50000004e-02, -7.03433063e-03, 4.08712982e+02
2.69498583e-02, 2.50000004e-02, -8.00000038e-03, 4.11210297e+02
2.70000007e-02, 2.50000004e-02, -8.00000038e-03, 4.13981689e+02
2.67957356e-02, 2.50000004e-02, -7.04606902e-03, 4.05539093e+02
2.68896893e-02, 2.50000004e-02, -8.00000038e-03, 4.07872894e+02
2.67249197e-02, 2.50000004e-02, -7.06015527e-03, 4.01704803e+02
2.68174857e-02, 2.50000004e-02, -8.00000038e-03, 4.03863159e+02
2.66399402e-02, 2.50000004e-02, -7.07705831e-03, 3.97090088e+02
2.67308429e-02, 2.50000004e-02, -8.00000038e-03, 3.99066071e+02
2.65379660e-02, 2.50000004e-02, -7.09734252e-03, 3.91558868e+02
2.66268700e-02, 2.50000004e-02, -8.00000038e-03, 3.93346558e+02
2.64155958e-02, 2.50000004e-02, -7.12168356e-03, 3.84959106e+02
2.65021026e-02, 2.50000004e-02, -8.00000038e-03, 3.86551727e+02
2.62687523e-02, 2.50000004e-02, -7.15089263e-03, 3.77126831e+02
2.63523832e-02, 2.50000004e-02, -8.00000038e-03, 3.78514984e+02
2.60925386e-02, 2.50000004e-02, -7.18594389e-03, 3.67898926e+02
2.61727180e-02, 2.50000004e-02, -8.00000038e-03, 3.69069702e+02
2.58810837e-02, 2.50000004e-02, -7.22800521e-03, 3.57133392e+02
2.59571187e-02, 2.50000004e-02, -8.00000038e-03, 3.58073212e+02
2.56273355e-02, 2.50000004e-02, -7.27847917e-03, 3.44690979e+02
2.56984010e-02, 2.50000004e-02, -8.00000038e-03, 3.45418823e+02
2.68547479e-02, 2.50000004e-02, -8.96566920e-03, 4.12546814e+02
2.69039273e-02, 2.50000004e-02, -8.97545181e-03, 4.15287476e+02
2.67957356e-02, 2.50000004e-02, -8.95393081e-03, 4.09226776e+02
2.67249197e-02, 2.50000004e-02, -8.93984456e-03, 4.05215485e+02
2.66399402e-02, 2.50000004e-02, -8.92294198e-03, 4.00393280e+02
2.65379660e-02, 2.50000004e-02, -8.90265778e-03, 3.94621979e+02
2.64155958e-02, 2.50000004e-02, -8.87831673e-03, 3.87748108e+02
2.62687523e-02, 2.50000004e-02, -8.84910766e-03, 3.79607605e+02
2.60925405e-02, 2.50000004e-02, -8.81405734e-03, 3.70041626e+02
2.58810855e-02, 2.50000004e-02, -8.77199601e-03, 3.58931061e+02
2.56273393e-02, 2.50000004e-02, -8.72152299e-03, 3.46251648e+02
2.19999999e-02, 2.50000004e-02, -1.30000003e-02, 4.18771240e+02
2.19999999e-02, 2.50000004e-02, -1.29498588e-02, 4.15885040e+02
2.10343301e-02, 2.50000004e-02, -1.28547484e-02, 4.14471954e+02
2.10245475e-02, 2.50000004e-02, -1.29039260e-02, 4.17305939e+02
2.19999999e-02, 2.50000004e-02, -1.28896888e-02, 4.12398651e+02
2.10460685e-02, 2.50000004e-02, -1.27957342e-02, 4.11046204e+02
2.19999999e-02, 2.50000004e-02, -1.28174843e-02, 4.08201965e+02
2.10601557e-02, 2.50000004e-02, -1.27249183e-02, 4.06916992e+02
2.19999999e-02, 2.50000004e-02, -1.27308397e-02, 4.03170166e+02
2.10770592e-02, 2.50000004e-02, -1.26399379e-02, 4.01961212e+02
2.19999999e-02, 2.50000004e-02, -1.26268659e-02, 3.97162567e+02
2.10973434e-02, 2.50000004e-02, -1.25379618e-02, 3.96038483e+02
2.19999999e-02, 2.50000004e-02, -1.25020975e-02, 3.90023163e+02
2.11216845e-02, 2.50000004e-02, -1.24155907e-02, 3.88993408e+02
2.19999999e-02, 2.50000004e-02, -1.23523753e-02, 3.81586487e+02
2.11508926e-02, 2.50000004e-02, -1.22687453e-02, 3.80661957e+02
2.19999999e-02, 2.50000004e-02, -1.21727074e-02, 3.71697144e+02
2.11859457e-02, 2.50000004e-02, -1.20925298e-02, 3.70889984e+02
2.19999999e-02, 2.50000004e-02, -1.19571052e-02, 3.60254456e+02
2.12280061e-02, 2.50000004e-02, -1.18810702e-02, 3.59573547e+02
2.19999999e-02, 2.50000004e-02, -1.16983838e-02, 3.47291229e+02
2.12784801e-02, 2.50000004e-02, -1.16273193e-02, 3.46735565e+02
2.29754522e-02, 2.50000004e-02, -1.29039260e-02, 4.19276337e+02
2.29656696e-02, 2.50000004e-02, -1.28547484e-02, 4.16390686e+02
2.29539312e-02, 2.50000004e-02, -1.27957342e-02, 4.12904816e+02
2.29398441e-02, 2.50000004e-02, -1.27249174e-02, 4.08708038e+02
2.29229406e-02, 2.50000004e-02, -1.26399370e-02, 4.03674591e+02
2.29026563e-02, 2.50000004e-02, -1.25379609e-02, 3.97661926e+02
2.28783153e-02, 2.50000004e-02, -1.24155898e-02, 3.90510559e+02
2.28491053e-02, 2.50000004e-02, -1.22687444e-02, 3.82048798e+02
2.28140540e-02, 2.50000004e-02, -1.20925279e-02, 3.72108887e+02
2.27719937e-02, 2.50000004e-02, -1.18810683e-02, 3.60558167e+02
2.27215178e-02, 2.50000004e-02, -1.16273165e-02, 3.47300934e+02
2.66193971e-02, 2.50000004e-02, -6.08658278e-03, 4.08947998e+02
2.65730731e-02, 2.50000004e-02, -6.10577129e-03, 4.06374390e+02
2.65174843e-02, 2.50000004e-02, -6.12879684e-03, 4.03264954e+02
2.64507774e-02, 2.50000004e-02, -6.15642779e-03, 3.99518921e+02
2.63707284e-02, 2.50000004e-02, -6.18958520e-03, 3.95019745e+02
2.62746699e-02, 2.50000004e-02, -6.22937409e-03, 3.89633789e+02
2.61593983e-02, 2.50000004e-02, -6.27712067e-03, 3.83210052e+02
2.60210745e-02, 2.50000004e-02, -6.33441657e-03, 3.75585052e+02
2.58550849e-02, 2.50000004e-02, -6.40317192e-03, 3.66599213e+02
2.56558973e-02, 2.50000004e-02, -6.48567826e-03, 3.56127625e+02
2.54168715e-02, 2.50000004e-02, -6.58468623e-03, 3.44112518e+02
2.39134170e-02, -3.50000001e-02, -3.38060223e-03, 3.00000000e+02
2.38940194e-02, -3.50000001e-02, -3.42743378e-03, 3.00000000e+02
2.19999999e-02, -3.50000001e-02, -3.05069122e-03, 3.00000000e+02
2.19999999e-02, -3.50000001e-02, -3.00000003e-03, 3.00000000e+02
2.38707419e-02, -3.50000001e-02, -3.48363142e-03, 3.00000000e+02
