
[Name]
finFluid2

[Data]
X [ m ], Y [ m ], Z [ m ], Temperature [ K ]
-2.67590825e-02, 1.46959852e-02, 9.53333918e-03, 4.16218506e+02
-2.68926695e-02, 1.22206705e-02, 9.03043337e-03, 4.13257690e+02
-2.68926695e-02, 8.72066990e-03, 9.03043337e-03, 4.10120453e+02
-2.68926695e-02, 5.22067025e-03, 9.03043337e-03, 4.06473969e+02
-2.68488452e-02, 1.57222361e-03, 9.22012329e-03, 4.02509064e+02
-2.09677722e-02, -9.06389114e-03, 3.10770934e-03, 3.64395050e+02
-2.10469253e-02, -6.34687115e-03, 3.09167570e-03, 3.68530762e+02
-2.32078470e-02, -6.08900655e-03, 3.14808241e-03, 3.73636292e+02
-2.09677722e-02, -1.25638908e-02, 3.10770934e-03, 3.58394592e+02
-2.10469253e-02, -9.84687079e-03, 3.09167570e-03, 3.63097260e+02
-2.31838841e-02, -9.59214475e-03, 3.14217992e-03, 3.67889862e+02
-2.12222654e-02, -1.60036702e-02, 3.06085730e-03, 3.51605682e+02
-2.10469253e-02, -1.33468714e-02, 3.09167570e-03, 3.56800659e+02
-2.31032856e-02, -1.30095147e-02, 3.12324264e-03, 3.61209320e+02
-2.22037416e-02, -1.61104705e-02, 3.00415279e-03, 3.53445160e+02
-2.53050625e-02, -1.61419865e-02, 1.17518744e-02, 3.69695587e+02
-2.53658462e-02, -1.29463263e-02, 1.16974423e-02, 3.77647980e+02
-2.37696599e-02, -1.30835576e-02, 1.26763564e-02, 3.77956085e+02
-2.46260185e-02, -1.60967112e-02, 1.22548826e-02, 3.70956268e+02
-2.55302303e-02, -9.06389114e-03, 1.15408301e-02, 3.86839966e+02
-2.54725795e-02, -6.34687115e-03, 1.15973866e-02, 3.91645264e+02
-2.37067919e-02, -6.41080271e-03, 1.26996664e-02, 3.91208252e+02
-2.51336880e-02, -1.21749612e-02, 1.18961511e-02, 3.80048523e+02
-2.54725795e-02, -9.84687079e-03, 1.15973866e-02, 3.84909149e+02
-2.37283763e-02, -9.64965392e-03, 1.26917707e-02, 3.85274536e+02
-2.11644489e-02, -1.60204880e-02, 1.29296910e-02, 3.67310120e+02
-2.01080237e-02, -6.08391641e-03, 1.26282200e-02, 3.86059753e+02
-2.15638969e-02, -8.85197986e-03, 1.29809454e-02, 3.84467438e+02
-2.00703293e-02, -9.60662682e-03, 1.26126315e-02, 3.79838959e+02
-2.12730784e-02, -1.25133228e-02, 1.29468767e-02, 3.75957092e+02
-2.30467729e-02, -1.30227683e-02, 1.28891990e-02, 3.77897339e+02
-2.28804480e-02, -1.64194275e-02, 1.29218707e-02, 3.68658478e+02
-2.31067110e-02, -8.99998564e-03, 1.28759807e-02, 3.86367889e+02
-2.27491092e-02, -1.24611007e-02, 1.29435649e-02, 3.79157349e+02
-1.90319140e-02, -9.06389114e-03, 3.97626171e-03, 3.62065918e+02
-1.90972909e-02, -6.34687115e-03, 3.92884808e-03, 3.65873016e+02
-1.90319140e-02, -1.25638908e-02, 3.97626171e-03, 3.56170074e+02
-1.90972909e-02, -9.84687079e-03, 3.92884808e-03, 3.60569092e+02
-1.93385966e-02, -1.59837920e-02, 3.76716047e-03, 3.49179718e+02
-1.90972909e-02, -1.33468714e-02, 3.92884808e-03, 3.54465729e+02
-2.02666335e-02, -1.59651618e-02, 3.31007037e-03, 3.51150543e+02
-1.70160066e-02, -9.06389114e-03, 7.60023296e-03, 3.64072723e+02
-1.70231145e-02, -6.34687115e-03, 7.51978625e-03, 3.67807892e+02
-1.76784676e-02, -6.09214511e-03, 5.48517145e-03, 3.66438446e+02
-2.65129898e-02, -1.60047952e-02, 5.84757887e-03, 3.64880371e+02
-2.65011322e-02, -1.29463263e-02, 5.82289090e-03, 3.71499512e+02
-2.69892812e-02, -1.30095147e-02, 7.67277880e-03, 3.75414581e+02
-2.68259104e-02, -1.61296446e-02, 6.69210451e-03, 3.66016968e+02
-1.70160066e-02, -1.25638908e-02, 7.60023296e-03, 3.57985962e+02
-1.70231145e-02, -9.84687079e-03, 7.51978625e-03, 3.62346771e+02
-1.76784676e-02, -9.59214475e-03, 5.48517145e-03, 3.61272858e+02
-2.63976566e-02, -9.06389114e-03, 5.62079623e-03, 3.79415588e+02
-2.64355112e-02, -6.34687115e-03, 5.69213508e-03, 3.84436371e+02
-2.69940160e-02, -6.09214511e-03, 7.75543787e-03, 3.89417603e+02
-2.66257226e-02, -1.21749612e-02, 6.10192446e-03, 3.74552032e+02
-2.64355112e-02, -9.84687079e-03, 5.69213508e-03, 3.78059784e+02
-2.69940160e-02, -9.59214475e-03, 7.75543787e-03, 3.83012177e+02
-2.51361113e-02, -1.60675626e-02, 4.10579843e-03, 3.59768738e+02
-2.51748580e-02, -1.30078616e-02, 4.13732277e-03, 3.66447418e+02
-2.60373875e-02, -1.58738457e-02, 5.05050877e-03, 3.62611633e+02
-2.50150580e-02, -9.06389114e-03, 4.01133765e-03, 3.74695160e+02
-2.51170453e-02, -5.95683651e-03, 4.09052055e-03, 3.79796875e+02
-2.53878105e-02, -1.22620920e-02, 4.32267226e-03, 3.68925171e+02
-2.50790864e-02, -9.84687079e-03, 4.06055572e-03, 3.72956543e+02
-2.61343680e-02, -1.23678641e-02, 5.18806139e-03, 3.71594910e+02
-1.70501638e-02, -1.61419865e-02, 7.29351863e-03, 3.50212036e+02
-1.70231145e-02, -1.33468714e-02, 7.51978625e-03, 3.56137482e+02
-1.76784676e-02, -1.30921453e-02, 5.48517145e-03, 3.55316437e+02
-1.72402225e-02, -1.60346031e-02, 6.46881619e-03, 3.49883453e+02
-2.43775919e-02, -8.77933018e-03, 3.60147143e-03, 3.73063080e+02
-2.45470386e-02, -1.24277687e-02, 3.69737297e-03, 3.66860870e+02
-1.71858035e-02, -1.59832370e-02, 9.35037620e-03, 3.54240753e+02
-1.72220301e-02, -1.29905855e-02, 9.47343092e-03, 3.60555939e+02
-1.70099176e-02, -1.59959681e-02, 8.31476413e-03, 3.51863770e+02
-1.72989778e-02, -9.06389114e-03, 9.70305596e-03, 3.68428955e+02
-1.72720850e-02, -6.34687115e-03, 9.62690543e-03, 3.72357971e+02
-1.71543881e-02, -1.22439368e-02, 9.23290383e-03, 3.61499756e+02
-1.72720850e-02, -9.84687079e-03, 9.62690543e-03, 3.66799835e+02
-1.70161258e-02, -1.21711362e-02, 8.40124674e-03, 3.59876923e+02
-2.66245417e-02, -1.60675626e-02, 9.90095269e-03, 3.69686737e+02
-2.66053192e-02, -1.30078616e-02, 9.94705781e-03, 3.77385742e+02
-2.59702578e-02, -1.58821102e-02, 1.10392524e-02, 3.70810242e+02
-2.66807303e-02, -9.06389114e-03, 9.75805614e-03, 3.86634705e+02
-2.66517252e-02, -6.34687115e-03, 9.83342715e-03, 3.91461884e+02
-2.64880843e-02, -1.22620920e-02, 1.02038821e-02, 3.79846954e+02
-2.66517252e-02, -9.84687079e-03, 9.83342715e-03, 3.84722992e+02
-2.58703660e-02, -1.23678641e-02, 1.11654801e-02, 3.80114075e+02
-1.84578765e-02, -8.77933018e-03, 4.47106734e-03, 3.62505127e+02
-1.84578765e-02, -1.22793298e-02, 4.47106734e-03, 3.56789917e+02
-1.84973981e-02, -1.59893762e-02, 4.43183770e-03, 3.49281616e+02
-1.85266547e-02, -1.30094187e-02, 1.15966480e-02, 3.67220764e+02
-1.91874206e-02, -1.61174126e-02, 1.21339317e-02, 3.61969299e+02
-1.83518492e-02, -6.10315427e-03, 1.14192106e-02, 3.79043854e+02
-1.95348356e-02, -8.83616786e-03, 1.23500535e-02, 3.79029144e+02
-1.83518492e-02, -9.60315391e-03, 1.14192106e-02, 3.73201233e+02
-1.94081180e-02, -1.24639571e-02, 1.22757629e-02, 3.71453064e+02
-1.75914969e-02, -1.59835164e-02, 1.03590460e-02, 3.56412628e+02
-1.76103730e-02, -8.77933111e-03, 1.03939865e-02, 3.71133881e+02
-1.75190773e-02, -1.24232499e-02, 1.02184070e-02, 3.63758026e+02
-2.68926695e-02, -8.77933018e-03, 9.03043337e-03, 3.86367188e+02
-2.68488415e-02, -1.24277687e-02, 9.22013912e-03, 3.78811768e+02
-2.19999999e-02, -2.32566521e-02, 1.30000003e-02, 3.37722168e+02
-2.10245475e-02, -2.32566521e-02, 1.29039260e-02, 3.36576447e+02
-2.10245475e-02, 2.32566521e-02, 1.29039260e-02, 4.17871094e+02
-2.19999999e-02, 2.32566521e-02, 1.30000003e-02, 4.20186493e+02
-1.73806027e-02, -2.32566521e-02, 6.08658278e-03, 3.26985992e+02
-1.78426523e-02, -2.32566521e-02, 5.22214873e-03, 3.26737457e+02
-1.78426523e-02, 2.32566521e-02, 5.22214873e-03, 3.93200653e+02
-1.73806027e-02, 2.32566521e-02, 6.08658278e-03, 3.93725983e+02
-2.47778520e-02, -2.32566521e-02, 3.84265184e-03, 3.32680267e+02
-2.55355332e-02, -2.32566521e-02, 4.46446612e-03, 3.32870209e+02
-2.55355332e-02, 2.32566521e-02, 4.46446612e-03, 4.09803284e+02
-2.47778520e-02, 2.32566521e-02, 3.84265184e-03, 4.07681763e+02
-2.55355332e-02, -2.32566521e-02, 1.15355337e-02, 3.37769318e+02
-2.47778520e-02, -2.32566521e-02, 1.21573480e-02, 3.39294281e+02
-2.47778520e-02, 2.32566521e-02, 1.21573480e-02, 4.23748260e+02
-2.55355332e-02, 2.32566521e-02, 1.15355337e-02, 4.22680969e+02
-1.84644666e-02, -2.32566521e-02, 4.46446612e-03, 3.26656250e+02
-1.92221496e-02, -2.32566521e-02, 3.84265184e-03, 3.26090729e+02
-2.39134170e-02, -2.32566521e-02, 3.38060223e-03, 3.30429291e+02
-1.92221496e-02, 2.32566521e-02, 3.84265184e-03, 3.93162933e+02
-1.84644666e-02, 2.32566521e-02, 4.46446612e-03, 3.93163940e+02
-2.39134170e-02, 2.32566521e-02, 3.38060223e-03, 4.03759888e+02
-2.61573475e-02, -2.32566521e-02, 1.07778516e-02, 3.38922028e+02
-2.61573475e-02, 2.32566521e-02, 1.07778516e-02, 4.23375977e+02
-2.00865828e-02, -2.32566521e-02, 1.26193976e-02, 3.36047699e+02
-1.92221496e-02, -2.32566521e-02, 1.21573480e-02, 3.33851471e+02
-1.92221496e-02, 2.32566521e-02, 1.21573480e-02, 4.11684052e+02
-2.00865828e-02, 2.32566521e-02, 1.26193976e-02, 4.15596924e+02
-2.61573475e-02, -2.32566521e-02, 5.22214873e-03, 3.34012817e+02
-2.61573475e-02, 2.32566521e-02, 5.22214873e-03, 4.12539948e+02
-2.00865828e-02, -2.32566521e-02, 3.38060223e-03, 3.27944336e+02
-2.00865828e-02, 2.32566521e-02, 3.38060223e-03, 3.95472626e+02
-2.29754522e-02, -2.32566521e-02, 1.29039260e-02, 3.38176941e+02
-2.29754522e-02, 2.32566521e-02, 1.29039260e-02, 4.21623016e+02
-1.84644666e-02, -2.32566521e-02, 1.15355337e-02, 3.32400543e+02
-1.78426523e-02, -2.32566521e-02, 1.07778516e-02, 3.31884888e+02
-2.66193971e-02, -2.32566521e-02, 9.91341751e-03, 3.38219635e+02
-2.39134170e-02, -2.32566521e-02, 1.26193976e-02, 3.38026825e+02
-1.78426523e-02, 2.32566521e-02, 1.07778516e-02, 4.05694031e+02
-1.84644666e-02, 2.32566521e-02, 1.15355337e-02, 4.08335571e+02
-2.66193971e-02, 2.32566521e-02, 9.91341751e-03, 4.22428802e+02
-2.39134170e-02, 2.32566521e-02, 1.26193976e-02, 4.22312744e+02
-1.73806027e-02, -2.32566521e-02, 9.91341751e-03, 3.29345978e+02
-1.70960743e-02, -2.32566521e-02, 8.97545181e-03, 3.28784302e+02
-1.70960743e-02, 2.32566521e-02, 8.97545181e-03, 3.98801453e+02
-1.73806027e-02, 2.32566521e-02, 9.91341751e-03, 4.01375458e+02
-1.70000009e-02, -2.32566521e-02, 8.00000038e-03, 3.27604675e+02
-2.70000007e-02, -2.32566521e-02, 8.00000038e-03, 3.37145721e+02
-2.69039273e-02, -2.32566521e-02, 8.97545181e-03, 3.37721466e+02
-1.70000009e-02, 2.32566521e-02, 8.00000038e-03, 3.96162140e+02
-2.69039273e-02, 2.32566521e-02, 8.97545181e-03, 4.21313171e+02
-2.70000007e-02, 2.32566521e-02, 8.00000038e-03, 4.19790833e+02
-1.70960743e-02, -2.32566521e-02, 7.02454848e-03, 3.27054138e+02
-2.19999999e-02, -2.32566521e-02, 3.00000003e-03, 3.29089294e+02
-2.29754522e-02, -2.32566521e-02, 3.09607363e-03, 3.28855072e+02
-2.69039273e-02, -2.32566521e-02, 7.02454848e-03, 3.36229034e+02
-1.70960743e-02, 2.32566521e-02, 7.02454848e-03, 3.94501984e+02
-2.29754522e-02, 2.32566521e-02, 3.09607363e-03, 4.00529388e+02
-2.19999999e-02, 2.32566521e-02, 3.00000003e-03, 3.99074982e+02
-2.69039273e-02, 2.32566521e-02, 7.02454848e-03, 4.17725159e+02
-2.10245475e-02, -2.32566521e-02, 3.09607363e-03, 3.27387299e+02
-2.10245475e-02, 2.32566521e-02, 3.09607363e-03, 3.96264740e+02
-2.66193971e-02, -2.32566521e-02, 6.08658278e-03, 3.35863831e+02
-2.66193971e-02, 2.32566521e-02, 6.08658278e-03, 4.15810547e+02
-2.13807840e-02, 1.58951432e-02, 3.03849089e-03, 3.92094116e+02
-2.25817151e-02, 1.58394724e-02, 3.03395442e-03, 3.94530579e+02
-2.21386626e-02, 1.56721249e-02, 1.29980771e-02, 4.14765289e+02
-2.05768514e-02, 1.58861913e-02, 1.27931880e-02, 4.11294891e+02
-2.28456315e-02, 1.57096945e-02, 1.29279718e-02, 4.16064331e+02
-2.46808566e-02, 1.58938188e-02, 1.22205466e-02, 4.18278625e+02
-2.40924917e-02, 1.54667385e-02, 1.25410873e-02, 4.16622467e+02
-1.98163744e-02, 1.60233192e-02, 3.50202527e-03, 3.89957916e+02
-2.05255952e-02, 1.57305133e-02, 3.22233001e-03, 3.90736847e+02
-2.65691243e-02, 1.58863980e-02, 5.96945686e-03, 4.10027191e+02
-2.69348454e-02, 1.57688968e-02, 7.19544757e-03, 4.12828094e+02
-2.36294474e-02, 1.58281215e-02, 3.27296066e-03, 3.97927765e+02
-2.46558823e-02, 1.57575626e-02, 3.76369362e-03, 4.01941101e+02
-2.54749954e-02, -1.83486706e-03, 4.40494623e-03, 3.86778442e+02
-2.54460685e-02, 1.60074315e-03, 4.37720958e-03, 3.90998840e+02
-2.54695192e-02, -5.30960411e-03, 4.39966144e-03, 3.81736023e+02
-1.70669407e-02, 1.58951432e-02, 7.18457019e-03, 3.89689911e+02
-1.74036734e-02, 1.58394724e-02, 6.03180612e-03, 3.88763763e+02
-2.54749954e-02, 1.21651329e-02, 4.40494623e-03, 4.01405243e+02
-2.59496104e-02, 1.56308524e-02, 4.93396306e-03, 4.06410950e+02
-2.54749954e-02, 8.66513234e-03, 4.40494623e-03, 3.98347534e+02
-2.54749954e-02, 5.16513316e-03, 4.40494623e-03, 3.94781647e+02
-1.79563072e-02, -1.83486729e-03, 5.05915796e-03, 3.71672913e+02
-1.79306772e-02, 1.58750347e-03, 5.09472564e-03, 3.75439819e+02
-1.79563072e-02, -5.33486716e-03, 5.05915796e-03, 3.67324829e+02
-1.70670692e-02, 1.60233192e-02, 8.81621055e-03, 3.93483093e+02
-1.70003213e-02, 1.57305133e-02, 8.05675704e-03, 3.91237305e+02
-1.79563072e-02, 1.21651329e-02, 5.05915796e-03, 3.85320129e+02
-1.82081852e-02, 1.56853944e-02, 4.74083750e-03, 3.88408569e+02
-1.86848082e-02, 1.54374037e-02, 4.25707269e-03, 3.88087677e+02
-1.79563072e-02, 8.66513234e-03, 5.05915796e-03, 3.82319794e+02
-1.79563072e-02, 5.16513316e-03, 5.05915796e-03, 3.78997833e+02
-2.61984840e-02, 1.60163175e-02, 1.07152779e-02, 4.18279999e+02
-2.57853512e-02, 1.54879931e-02, 1.12666683e-02, 4.17882568e+02
-1.96897499e-02, 1.58281215e-02, 1.24342693e-02, 4.08222015e+02
-1.87466014e-02, 1.57582182e-02, 1.17967622e-02, 4.04792725e+02
-1.80317927e-02, -1.83486717e-03, 1.10419281e-02, 3.83727539e+02
-1.80566534e-02, 1.59837259e-03, 1.10740876e-02, 3.88137268e+02
-1.80317927e-02, -5.33486716e-03, 1.10419281e-02, 3.78887543e+02
-1.80317927e-02, 1.21651329e-02, 1.10419281e-02, 3.98074982e+02
-1.77938920e-02, 1.56751946e-02, 1.07034538e-02, 4.00649506e+02
-1.74696427e-02, 1.54374037e-02, 1.01156225e-02, 3.96526367e+02
-1.80317927e-02, 8.66513234e-03, 1.10419281e-02, 3.95029205e+02
-1.80317927e-02, 5.16513316e-03, 1.10419281e-02, 3.91680908e+02
-2.69930232e-02, -1.83486729e-03, 8.26404523e-03, 3.96840546e+02
-2.69951466e-02, 1.58750347e-03, 8.22025631e-03, 4.01250916e+02
-2.69930232e-02, -5.33486763e-03, 8.26404523e-03, 3.91536835e+02
-2.69930232e-02, 1.21651329e-02, 8.26404523e-03, 4.12131073e+02
-2.69572195e-02, 1.56697705e-02, 8.65266472e-03, 4.15740540e+02
-2.68188976e-02, 1.54374037e-02, 9.33350064e-03, 4.16483887e+02
-2.69930232e-02, 8.66513234e-03, 8.26404523e-03, 4.08977966e+02
-2.69930232e-02, 5.16513269e-03, 8.26404523e-03, 4.05348206e+02
-2.32596733e-02, -1.63073651e-02, 3.16127879e-03, 3.54741425e+02
-2.38977950e-02, -1.66222118e-02, 1.26258377e-02, 3.67962280e+02
-2.02681515e-02, -1.30742434e-02, 1.26904901e-02, 3.73055542e+02
-2.02933326e-02, -1.64869707e-02, 1.26997111e-02, 3.64497498e+02
-2.18377560e-02, -1.66449454e-02, 1.29973674e-02, 3.66691071e+02
-2.33274475e-02, -1.23444591e-02, 1.28205689e-02, 3.79556641e+02
-2.69972291e-02, -1.63073726e-02, 7.83353485e-03, 3.67073486e+02
-1.75029114e-02, -1.64836813e-02, 5.81454998e-03, 3.48695343e+02
-2.36298833e-02, -1.24124950e-02, 3.27311130e-03, 3.64131561e+02
-2.42320541e-02, -1.59694720e-02, 3.52585991e-03, 3.58067230e+02
-2.36712657e-02, -8.83486774e-03, 3.28758336e-03, 3.70704529e+02
-1.79563072e-02, -8.83486774e-03, 5.05915796e-03, 3.62264618e+02
-1.79563072e-02, -1.23348674e-02, 5.05915796e-03, 3.56521393e+02
-1.79294124e-02, -1.61021370e-02, 5.09649934e-03, 3.49517273e+02
-1.98026188e-02, -1.60327256e-02, 1.24912709e-02, 3.64719879e+02
-1.85426604e-02, -1.65094379e-02, 1.16120353e-02, 3.59261871e+02
-1.80481542e-02, -1.61064211e-02, 1.10631548e-02, 3.58098999e+02
-1.80565286e-02, -1.24008777e-02, 1.10739283e-02, 3.66805481e+02
-1.80317927e-02, -8.83486774e-03, 1.10419281e-02, 3.73268677e+02
-2.69951466e-02, -1.24124950e-02, 8.22025724e-03, 3.77707031e+02
-2.69238316e-02, -1.59694739e-02, 8.86941608e-03, 3.69410828e+02
-2.69930232e-02, -8.83486774e-03, 8.26404523e-03, 3.85229187e+02
-2.15053931e-02, 1.61240157e-02, 1.29754767e-02, 4.13953491e+02
-2.37027351e-02, 1.63474362e-02, 1.27011370e-02, 4.17179657e+02
-2.54961513e-02, 1.63839683e-02, 1.15744825e-02, 4.17804382e+02
-1.89573392e-02, 1.62957739e-02, 4.03235434e-03, 3.88777405e+02
-2.53516696e-02, 1.60049498e-02, 4.28970298e-03, 4.04052185e+02
-1.73315797e-02, 1.62957739e-02, 9.79049131e-03, 3.96207092e+02
-1.77987758e-02, 1.60867572e-02, 5.28896553e-03, 3.88630249e+02
-2.66861822e-02, 1.62718557e-02, 9.74347070e-03, 4.17347870e+02
-1.81762744e-02, 1.60438512e-02, 1.12216631e-02, 4.02147461e+02
-2.69999932e-02, 1.59720872e-02, 8.00870452e-03, 4.14843018e+02
-2.15979461e-02, -1.69710368e-02, 3.01619107e-03, 3.50156616e+02
-2.06771474e-02, -1.69075727e-02, 3.17816855e-03, 3.49183777e+02
-2.24601775e-02, -1.69503652e-02, 3.02122138e-03, 3.51301453e+02
-2.47982778e-02, -1.70635954e-02, 1.21436259e-02, 3.67642059e+02
-2.57102568e-02, -1.69391613e-02, 1.13517148e-02, 3.67261200e+02
-2.09129453e-02, -1.70476977e-02, 1.28804008e-02, 3.63500336e+02
-2.23530680e-02, -1.74292084e-02, 1.29875187e-02, 3.65273224e+02
-1.97692402e-02, -1.68615039e-02, 3.52521357e-03, 3.48140625e+02
-1.86662693e-02, -1.70443039e-02, 4.27357573e-03, 3.46854309e+02
-2.66641192e-02, -1.69712771e-02, 6.19833684e-03, 3.62971222e+02
-2.62465347e-02, -1.69062018e-02, 5.36050322e-03, 3.60895660e+02
-2.69044172e-02, -1.69504806e-02, 7.02702347e-03, 3.63939270e+02
-2.57572029e-02, -1.68106705e-02, 4.70099598e-03, 3.59595154e+02
-1.71811022e-02, -1.70635954e-02, 6.66649826e-03, 3.47489349e+02
-1.70019586e-02, -1.69404801e-02, 7.86006916e-03, 3.48739166e+02
-1.70929041e-02, -1.69310775e-02, 8.95937625e-03, 3.51052551e+02
-1.75124351e-02, -1.70083512e-02, 1.02049410e-02, 3.53423157e+02
-2.62302533e-02, -1.68106705e-02, 1.06655126e-02, 3.68537689e+02
-1.90468132e-02, -1.70795470e-02, 1.20346854e-02, 3.58908936e+02
-1.95845086e-02, -1.66948549e-02, 1.23778312e-02, 3.61702484e+02
-2.24900860e-02, -2.23849770e-02, 1.29759237e-02, 3.44084961e+02
-2.15099137e-02, -2.23849770e-02, 1.29759237e-02, 3.43256104e+02
-2.05485765e-02, -2.23849770e-02, 1.27847018e-02, 3.41900604e+02
-2.05485765e-02, 2.23849770e-02, 1.27847018e-02, 4.16111176e+02
-2.15099137e-02, 2.23849770e-02, 1.29759237e-02, 4.18699860e+02
-2.24900860e-02, 2.23849770e-02, 1.29759237e-02, 4.20576782e+02
-1.72152985e-02, -2.23849770e-02, 6.54857652e-03, 3.31329651e+02
-1.75903942e-02, -2.23849770e-02, 5.64301619e-03, 3.31174774e+02
-1.81349479e-02, -2.23849770e-02, 4.82803350e-03, 3.31040680e+02
-1.81349479e-02, 2.23849770e-02, 4.82803350e-03, 3.92713379e+02
-1.75903942e-02, 2.23849770e-02, 5.64301619e-03, 3.92959351e+02
-1.72152985e-02, 2.23849770e-02, 6.54857652e-03, 3.93546906e+02
-2.43569836e-02, -2.23849770e-02, 3.59039358e-03, 3.36373932e+02
-2.51719672e-02, -2.23849770e-02, 4.13494790e-03, 3.37724335e+02
-2.58650519e-02, -2.23849770e-02, 4.82803350e-03, 3.39135010e+02
-2.58650519e-02, 2.23849770e-02, 4.82803350e-03, 4.10858337e+02
-2.51719672e-02, 2.23849770e-02, 4.13494790e-03, 4.07982147e+02
-2.43569836e-02, 2.23849770e-02, 3.59039358e-03, 4.05013550e+02
-2.58650519e-02, -2.23849770e-02, 1.11719668e-02, 3.44586609e+02
-2.51719672e-02, -2.23849770e-02, 1.18650524e-02, 3.44145538e+02
-2.43569836e-02, -2.23849770e-02, 1.24096060e-02, 3.44158905e+02
-2.43569836e-02, 2.23849770e-02, 1.24096060e-02, 4.22120300e+02
-2.51719672e-02, 2.23849770e-02, 1.18650524e-02, 4.22359924e+02
-2.58650519e-02, 2.23849770e-02, 1.11719668e-02, 4.22623383e+02
-1.88280344e-02, -2.23849770e-02, 4.13494790e-03, 3.30891418e+02
-1.96430162e-02, -2.23849770e-02, 3.59039358e-03, 3.31237091e+02
-2.34514233e-02, -2.23849770e-02, 3.21529829e-03, 3.34956360e+02
-1.96430162e-02, 2.23849770e-02, 3.59039358e-03, 3.93716980e+02
-1.88280344e-02, 2.23849770e-02, 4.13494790e-03, 3.92820068e+02
-2.34514233e-02, 2.23849770e-02, 3.21529829e-03, 4.01942474e+02
-2.64096055e-02, -2.23849770e-02, 1.03569841e-02, 3.44798248e+02
-2.64096055e-02, 2.23849770e-02, 1.03569841e-02, 4.22547577e+02
-1.96430162e-02, -2.23849770e-02, 1.24096060e-02, 3.40494019e+02
-1.88280344e-02, -2.23849770e-02, 1.18650524e-02, 3.38867035e+02
-1.88280344e-02, 2.23849770e-02, 1.18650524e-02, 4.09669891e+02
-1.96430162e-02, 2.23849770e-02, 1.24096060e-02, 4.13039246e+02
-2.64096055e-02, -2.23849770e-02, 5.64301619e-03, 3.40473236e+02
-2.64096055e-02, 2.23849770e-02, 5.64301619e-03, 4.13619598e+02
-2.05485765e-02, -2.23849770e-02, 3.21529829e-03, 3.32073853e+02
-2.05485765e-02, 2.23849770e-02, 3.21529829e-03, 3.95258484e+02
-2.34514233e-02, -2.23849770e-02, 1.27847018e-02, 3.44329712e+02
-2.34514233e-02, 2.23849770e-02, 1.27847018e-02, 4.21657532e+02
-1.81349479e-02, -2.23849770e-02, 1.11719668e-02, 3.36946808e+02
-1.75903942e-02, -2.23849770e-02, 1.03569841e-02, 3.35310028e+02
-2.67847013e-02, -2.23849770e-02, 9.45142377e-03, 3.44121368e+02
-1.75903942e-02, 2.23849770e-02, 1.03569841e-02, 4.02692444e+02
-1.81349479e-02, 2.23849770e-02, 1.11719668e-02, 4.06139008e+02
-2.67847013e-02, 2.23849770e-02, 9.45142377e-03, 4.21530029e+02
-1.72152985e-02, -2.23849770e-02, 9.45142377e-03, 3.34003418e+02
-1.70240756e-02, -2.23849770e-02, 8.49008560e-03, 3.32809509e+02
-1.70240756e-02, 2.23849770e-02, 8.49008560e-03, 3.96950623e+02
-1.72152985e-02, 2.23849770e-02, 9.45142377e-03, 3.99679932e+02
-1.70240756e-02, -2.23849770e-02, 7.50991423e-03, 3.31761505e+02
-2.69759241e-02, -2.23849770e-02, 7.50991423e-03, 3.42675232e+02
-2.69759241e-02, -2.23849770e-02, 8.49008560e-03, 3.43548859e+02
-1.70240756e-02, 2.23849770e-02, 7.50991423e-03, 3.94745026e+02
-2.69759241e-02, 2.23849770e-02, 8.49008560e-03, 4.20201385e+02
-2.69759241e-02, 2.23849770e-02, 7.50991423e-03, 4.18341736e+02
-2.15099137e-02, -2.23849770e-02, 3.02407634e-03, 3.32643036e+02
-2.24900860e-02, -2.23849770e-02, 3.02407634e-03, 3.33436737e+02
-2.67847013e-02, -2.23849770e-02, 6.54857652e-03, 3.41671906e+02
-2.24900860e-02, 2.23849770e-02, 3.02407634e-03, 3.98971710e+02
-2.15099137e-02, 2.23849770e-02, 3.02407634e-03, 3.96975861e+02
-2.67847013e-02, 2.23849770e-02, 6.54857652e-03, 4.16165863e+02
-2.05728579e-02, 1.67212393e-02, 3.20800021e-03, 3.91333984e+02
-2.18592137e-02, 1.68779101e-02, 3.00198258e-03, 3.94283142e+02
-2.31207535e-02, 1.66771077e-02, 3.12722754e-03, 3.96449402e+02
-2.25336514e-02, 1.65233631e-02, 1.29714403e-02, 4.16229034e+02
-2.08925549e-02, 1.68083739e-02, 1.28758140e-02, 4.12870850e+02
-2.00736076e-02, 1.66910421e-02, 1.26140015e-02, 4.10836609e+02
-2.47686524e-02, 1.70123596e-02, 1.21634798e-02, 4.19204926e+02
-1.95181593e-02, 1.70622896e-02, 3.65943927e-03, 3.89806274e+02
-2.61871889e-02, 1.64461844e-02, 5.26733743e-03, 4.08271149e+02
-2.67972108e-02, 1.66605636e-02, 6.59047533e-03, 4.12265137e+02
-2.41127405e-02, 1.66819431e-02, 3.46829719e-03, 4.00040619e+02
-1.70000046e-02, 1.67212393e-02, 8.00737087e-03, 3.91670135e+02
-1.71678178e-02, 1.68779101e-02, 6.71547372e-03, 3.89975037e+02
-2.56773774e-02, 1.66747104e-02, 4.61224373e-03, 4.06151855e+02
-1.71333030e-02, 1.70622896e-02, 9.14685149e-03, 3.95009644e+02
