Velocity u [ m s^-1 ], Velocity v [ m s^-1 ], Velocity w [ m s^-1 ], X [ m ], Y [ m ], Z [ m ]
1.43824080e-02, 1.02467108e+01, -4.52059656e-02, -9.99999978e-03, -2.14678422e-02, -6.04750030e-03
1.43824080e-02, 1.02467108e+01, -4.52059656e-02, -9.99999978e-03, -2.14678422e-02, -6.04750030e-03
1.32224625e-02, 1.02367334e+01, -3.95748466e-02, -9.99999978e-03, -2.05848124e-02, -6.07153494e-03
1.29861515e-02, 1.02273159e+01, -3.70092876e-02, -9.99999978e-03, -1.97017770e-02, -6.04749564e-03
1.29861515e-02, 1.02273159e+01, -3.70092876e-02, -9.99999978e-03, -1.97017770e-02, -6.04749564e-03
1.20187607e-02, 1.03065844e+01, -6.63055927e-02, -9.99999978e-03, -2.49978490e-02, -6.04812382e-03
7.36421999e-03, 1.03218956e+01, -7.85805881e-02, -9.99999978e-03, -2.60213204e-02, -6.07386418e-03
-1.75084232e-03, 1.03463802e+01, -9.53954607e-02, -9.99999978e-03, -2.69824304e-02, -6.05585659e-03
-3.38449865e-03, 1.03483915e+01, -9.71917361e-02, -9.99999978e-03, -2.71414332e-02, -6.05952553e-03
-7.93338660e-03, 1.03614922e+01, -9.56713557e-02, -9.99999978e-03, -2.73813047e-02, -6.05547056e-03
-1.97094157e-02, 1.04000282e+01, -8.51715207e-02, -9.99999978e-03, -2.81721987e-02, -6.07610820e-03
-2.47040689e-02, 1.04292660e+01, -6.88339025e-02, -9.99999978e-03, -2.84905452e-02, -6.06412999e-03
-2.27878820e-02, 1.04753952e+01, -3.88038419e-02, -9.99999978e-03, -2.89123952e-02, -6.07496081e-03
-1.79603212e-02, 1.05215664e+01, -1.23531595e-02, -9.99999978e-03, -2.94604301e-02, -6.07133470e-03
9.78279859e-03, 1.11275311e+01, -7.26922080e-02, -9.99999978e-03, -2.49969009e-02, -6.27561798e-03
4.91546467e-03, 2.63475871e+00, -8.19174515e-04, -9.99999978e-03, -1.97017789e-02, -5.05036302e-03
3.99683090e-03, 2.10319161e+00, -4.40976757e-04, -9.99999978e-03, -1.97017789e-02, -4.99999989e-03
4.13515465e-03, 2.61957955e+00, -7.12061650e-04, -9.99999978e-03, -1.88187417e-02, -5.08667808e-03
3.35953897e-03, 2.09100246e+00, -3.77268181e-04, -9.99999978e-03, -1.88187417e-02, -5.03693521e-03
3.79586336e-03, 2.60585785e+00, -6.49723923e-04, -9.99999978e-03, -1.79357044e-02, -5.05036302e-03
3.08268704e-03, 2.07998180e+00, -3.45722394e-04, -9.99999978e-03, -1.79357044e-02, -4.99999989e-03
3.79586336e-03, 2.60585785e+00, -6.49723923e-04, -9.99999978e-03, -1.79357044e-02, -5.05036302e-03
3.08268704e-03, 2.07998180e+00, -3.45722394e-04, -9.99999978e-03, -1.79357044e-02, -4.99999989e-03
3.79586336e-03, 2.60585785e+00, -6.49723923e-04, -9.99999978e-03, -1.79357044e-02, -5.05036302e-03
3.08268704e-03, 2.07998180e+00, -3.45722394e-04, -9.99999978e-03, -1.79357044e-02, -4.99999989e-03
3.20527423e-03, 2.59323835e+00, -5.74105710e-04, -9.99999978e-03, -1.70526672e-02, -5.08667808e-03
2.60047778e-03, 2.06985068e+00, -2.98435683e-04, -9.99999978e-03, -1.70526672e-02, -5.03693521e-03
2.83967308e-03, 2.58131742e+00, -6.18366990e-04, -9.99999978e-03, -1.61696300e-02, -5.05036302e-03
2.30026827e-03, 2.06027579e+00, -3.36618657e-04, -9.99999978e-03, -1.61696300e-02, -4.99999989e-03
2.83967308e-03, 2.58131742e+00, -6.18366990e-04, -9.99999978e-03, -1.61696300e-02, -5.05036302e-03
2.30026827e-03, 2.06027579e+00, -3.36618657e-04, -9.99999978e-03, -1.61696300e-02, -4.99999989e-03
2.83967308e-03, 2.58131742e+00, -6.18366990e-04, -9.99999978e-03, -1.61696300e-02, -5.05036302e-03
2.30026827e-03, 2.06027579e+00, -3.36618657e-04, -9.99999978e-03, -1.61696300e-02, -4.99999989e-03
2.47765705e-03, 2.56992579e+00, -5.58208092e-04, -9.99999978e-03, -1.52865928e-02, -5.08667808e-03
2.00665137e-03, 2.05111670e+00, -3.00824555e-04, -9.99999978e-03, -1.52865928e-02, -5.03693521e-03
2.31643277e-03, 2.55986357e+00, -4.62033058e-04, -9.99999978e-03, -1.44035565e-02, -5.05036302e-03
1.87764340e-03, 2.04302859e+00, -2.44938710e-04, -9.99999978e-03, -1.44035565e-02, -4.99999989e-03
2.31643277e-03, 2.55986357e+00, -4.62033058e-04, -9.99999978e-03, -1.44035565e-02, -5.05036302e-03
1.87764340e-03, 2.04302859e+00, -2.44938710e-04, -9.99999978e-03, -1.44035565e-02, -4.99999989e-03
2.31643277e-03, 2.55986357e+00, -4.62033058e-04, -9.99999978e-03, -1.44035565e-02, -5.05036302e-03
1.87764340e-03, 2.04302859e+00, -2.44938710e-04, -9.99999978e-03, -1.44035565e-02, -4.99999989e-03
2.10914062e-03, 2.55128217e+00, -3.65692191e-04, -9.99999978e-03, -1.35205192e-02, -5.08667808e-03
1.71047379e-03, 2.03614235e+00, -1.88189471e-04, -9.99999978e-03, -1.35205192e-02, -5.03693521e-03
1.91924663e-03, 2.54363036e+00, -3.61991406e-04, -9.99999978e-03, -1.26374820e-02, -5.05036302e-03
1.55489461e-03, 2.03000116e+00, -1.91248808e-04, -9.99999978e-03, -1.26374820e-02, -4.99999989e-03
1.91924663e-03, 2.54363036e+00, -3.61991406e-04, -9.99999978e-03, -1.26374820e-02, -5.05036302e-03
1.55489461e-03, 2.03000116e+00, -1.91248808e-04, -9.99999978e-03, -1.26374820e-02, -4.99999989e-03
1.91924663e-03, 2.54363036e+00, -3.61991406e-04, -9.99999978e-03, -1.26374820e-02, -5.05036302e-03
1.55489461e-03, 2.03000116e+00, -1.91248808e-04, -9.99999978e-03, -1.26374820e-02, -4.99999989e-03
1.69653911e-03, 2.53635454e+00, -3.50615126e-04, -9.99999978e-03, -1.17544448e-02, -5.08667808e-03
1.37350138e-03, 2.02415609e+00, -1.89210317e-04, -9.99999978e-03, -1.17544448e-02, -5.03693521e-03
1.52758660e-03, 2.52962971e+00, -2.88470997e-04, -9.99999978e-03, -1.08714085e-02, -5.05036302e-03
1.23559602e-03, 2.01875162e+00, -1.45691942e-04, -9.99999978e-03, -1.08714085e-02, -4.99999989e-03
1.52758660e-03, 2.52962971e+00, -2.88470997e-04, -9.99999978e-03, -1.08714085e-02, -5.05036302e-03
1.23559602e-03, 2.01875162e+00, -1.45691942e-04, -9.99999978e-03, -1.08714085e-02, -4.99999989e-03
1.52758660e-03, 2.52962971e+00, -2.88470997e-04, -9.99999978e-03, -1.08714085e-02, -5.05036302e-03
1.23559602e-03, 2.01875162e+00, -1.45691942e-04, -9.99999978e-03, -1.08714085e-02, -4.99999989e-03
1.43578544e-03, 2.52321362e+00, -2.97833903e-04, -9.99999978e-03, -9.98837128e-03, -5.08667808e-03
1.16233318e-03, 2.01359868e+00, -1.58728755e-04, -9.99999978e-03, -9.98837128e-03, -5.03693521e-03
1.35460147e-03, 2.51715684e+00, -3.07272130e-04, -9.99999978e-03, -9.10533406e-03, -5.05036302e-03
1.09766575e-03, 2.00873208e+00, -1.66941274e-04, -9.99999978e-03, -9.10533406e-03, -4.99999989e-03
1.09766575e-03, 2.00873208e+00, -1.66941274e-04, -9.99999978e-03, -9.10533406e-03, -4.99999989e-03
1.35460147e-03, 2.51715684e+00, -3.07272130e-04, -9.99999978e-03, -9.10533406e-03, -5.05036302e-03
1.35460147e-03, 2.51715684e+00, -3.07272130e-04, -9.99999978e-03, -9.10533406e-03, -5.05036302e-03
1.09766575e-03, 2.00873208e+00, -1.66941274e-04, -9.99999978e-03, -9.10533406e-03, -4.99999989e-03
1.29751023e-03, 2.51146364e+00, -2.67836615e-04, -9.99999978e-03, -8.22229683e-03, -5.08667808e-03
1.05317938e-03, 2.00415564e+00, -1.42949692e-04, -9.99999978e-03, -8.22229683e-03, -5.03693521e-03
1.29552581e-03, 2.50638652e+00, -2.45327741e-04, -9.99999978e-03, -7.33926008e-03, -5.05036302e-03
1.05317088e-03, 2.00007963e+00, -1.31417808e-04, -9.99999978e-03, -7.33926008e-03, -4.99999989e-03
1.29552581e-03, 2.50638652e+00, -2.45327741e-04, -9.99999978e-03, -7.33926008e-03, -5.05036302e-03
1.05317088e-03, 2.00007963e+00, -1.31417808e-04, -9.99999978e-03, -7.33926008e-03, -4.99999989e-03
1.29552581e-03, 2.50638652e+00, -2.45327741e-04, -9.99999978e-03, -7.33926008e-03, -5.05036302e-03
1.05317088e-03, 2.00007963e+00, -1.31417808e-04, -9.99999978e-03, -7.33926008e-03, -4.99999989e-03
1.11839513e-03, 2.50186110e+00, -2.12774219e-04, -9.99999978e-03, -6.45622332e-03, -5.08667808e-03
9.07940208e-04, 1.99644732e+00, -1.10885143e-04, -9.99999978e-03, -6.45622332e-03, -5.03693521e-03
9.32027353e-04, 2.49769020e+00, -2.25279902e-04, -9.99999978e-03, -5.57318609e-03, -5.05036302e-03
7.53603701e-04, 1.99309862e+00, -1.24580736e-04, -9.99999978e-03, -5.57318609e-03, -4.99999989e-03
9.32027353e-04, 2.49769020e+00, -2.25279902e-04, -9.99999978e-03, -5.57318609e-03, -5.05036302e-03
7.53603701e-04, 1.99309862e+00, -1.24580736e-04, -9.99999978e-03, -5.57318609e-03, -4.99999989e-03
9.32027353e-04, 2.49769020e+00, -2.25279902e-04, -9.99999978e-03, -5.57318609e-03, -5.05036302e-03
7.53603701e-04, 1.99309862e+00, -1.24580736e-04, -9.99999978e-03, -5.57318609e-03, -4.99999989e-03
5.81201515e-04, 2.49383926e+00, -1.82739968e-04, -9.99999978e-03, -4.69014933e-03, -5.08667808e-03
4.63914534e-04, 1.99000430e+00, -9.30078240e-05, -9.99999978e-03, -4.69014933e-03, -5.03693521e-03
5.98914782e-03, 3.25481606e+00, -1.98973739e-03, -9.99999978e-03, -1.97017789e-02, -5.11079887e-03
5.04844217e-03, 3.23638582e+00, -1.75470673e-03, -9.99999978e-03, -1.88187417e-02, -5.14636934e-03
4.64121671e-03, 3.21973395e+00, -1.59032457e-03, -9.99999978e-03, -1.79357044e-02, -5.11079840e-03
4.64121671e-03, 3.21973395e+00, -1.59032457e-03, -9.99999978e-03, -1.79357044e-02, -5.11079840e-03
4.64121671e-03, 3.21973395e+00, -1.59032457e-03, -9.99999978e-03, -1.79357044e-02, -5.11079840e-03
3.92812537e-03, 3.20441246e+00, -1.43050798e-03, -9.99999978e-03, -1.70526672e-02, -5.14636934e-03
3.49164288e-03, 3.18995023e+00, -1.48912217e-03, -9.99999978e-03, -1.61696300e-02, -5.11079840e-03
3.49164288e-03, 3.18995023e+00, -1.48912217e-03, -9.99999978e-03, -1.61696300e-02, -5.11079840e-03
3.49164288e-03, 3.18995023e+00, -1.48912217e-03, -9.99999978e-03, -1.61696300e-02, -5.11079840e-03
3.05000809e-03, 3.17615581e+00, -1.35948462e-03, -9.99999978e-03, -1.52865928e-02, -5.14636934e-03
2.84652901e-03, 3.16396976e+00, -1.13358861e-03, -9.99999978e-03, -1.44035565e-02, -5.11079840e-03
2.84652901e-03, 3.16396976e+00, -1.13358861e-03, -9.99999978e-03, -1.44035565e-02, -5.11079840e-03
2.84652901e-03, 3.16396976e+00, -1.13358861e-03, -9.99999978e-03, -1.44035565e-02, -5.11079840e-03
2.58860691e-03, 3.15354443e+00, -9.19977087e-04, -9.99999978e-03, -1.35205192e-02, -5.14636934e-03
2.36043939e-03, 3.14424801e+00, -8.89562187e-04, -9.99999978e-03, -1.26374820e-02, -5.11079840e-03
2.36043939e-03, 3.14424801e+00, -8.89562187e-04, -9.99999978e-03, -1.26374820e-02, -5.11079840e-03
2.36043939e-03, 3.14424801e+00, -8.89562187e-04, -9.99999978e-03, -1.26374820e-02, -5.11079840e-03
2.09084060e-03, 3.13542128e+00, -8.45699338e-04, -9.99999978e-03, -1.17544448e-02, -5.14636934e-03
1.88506022e-03, 3.12727499e+00, -7.30978674e-04, -9.99999978e-03, -1.08714085e-02, -5.11079840e-03
1.88506022e-03, 3.12727499e+00, -7.30978674e-04, -9.99999978e-03, -1.08714085e-02, -5.11079840e-03
1.88506022e-03, 3.12727499e+00, -7.30978674e-04, -9.99999978e-03, -1.08714085e-02, -5.11079840e-03
1.76980812e-03, 3.11949110e+00, -7.24773854e-04, -9.99999978e-03, -9.98837128e-03, -5.14636934e-03
1.66616659e-03, 3.11214733e+00, -7.39753479e-04, -9.99999978e-03, -9.10533406e-03, -5.11079840e-03
1.66616659e-03, 3.11214733e+00, -7.39753479e-04, -9.99999978e-03, -9.10533406e-03, -5.11079840e-03
1.66616659e-03, 3.11214733e+00, -7.39753479e-04, -9.99999978e-03, -9.10533406e-03, -5.11079840e-03
1.58972305e-03, 3.10524988e+00, -6.55974553e-04, -9.99999978e-03, -8.22229683e-03, -5.14636934e-03
1.58307923e-03, 3.09908557e+00, -5.97210368e-04, -9.99999978e-03, -7.33926008e-03, -5.11079840e-03
1.58307923e-03, 3.09908557e+00, -5.97210368e-04, -9.99999978e-03, -7.33926008e-03, -5.11079840e-03
1.58307923e-03, 3.09908557e+00, -5.97210368e-04, -9.99999978e-03, -7.33926008e-03, -5.11079840e-03
1.36997947e-03, 3.09358788e+00, -5.35715662e-04, -9.99999978e-03, -6.45622332e-03, -5.14636934e-03
1.15383463e-03, 3.08852100e+00, -5.37040178e-04, -9.99999978e-03, -5.57318609e-03, -5.11079840e-03
1.15383463e-03, 3.08852100e+00, -5.37040178e-04, -9.99999978e-03, -5.57318609e-03, -5.11079840e-03
1.15383463e-03, 3.08852100e+00, -5.37040178e-04, -9.99999978e-03, -5.57318609e-03, -5.11079840e-03
7.41192547e-04, 3.08385491e+00, -4.71915497e-04, -9.99999978e-03, -4.69014933e-03, -5.14636934e-03
7.22579658e-03, 3.97251582e+00, -3.88080184e-03, -9.99999978e-03, -1.97017789e-02, -5.18332142e-03
6.11234037e-03, 3.95070219e+00, -3.44235357e-03, -9.99999978e-03, -1.88187417e-02, -5.21799922e-03
5.63261937e-03, 3.93101192e+00, -3.11310496e-03, -9.99999978e-03, -1.79357044e-02, -5.18332142e-03
5.63261937e-03, 3.93101192e+00, -3.11310496e-03, -9.99999978e-03, -1.79357044e-02, -5.18332142e-03
5.63261937e-03, 3.93101192e+00, -3.11310496e-03, -9.99999978e-03, -1.79357044e-02, -5.18332142e-03
4.78422968e-03, 3.91288185e+00, -2.81939004e-03, -9.99999978e-03, -1.70526672e-02, -5.21799922e-03
4.27109282e-03, 3.89578819e+00, -2.89226719e-03, -9.99999978e-03, -1.61696300e-02, -5.18332142e-03
4.27109282e-03, 3.89578819e+00, -2.89226719e-03, -9.99999978e-03, -1.61696300e-02, -5.18332142e-03
4.27109282e-03, 3.89578819e+00, -2.89226719e-03, -9.99999978e-03, -1.61696300e-02, -5.18332142e-03
3.73845361e-03, 3.87951612e+00, -2.65032658e-03, -9.99999978e-03, -1.52865928e-02, -5.21799922e-03
3.48303979e-03, 3.86514902e+00, -2.22006813e-03, -9.99999978e-03, -1.44035565e-02, -5.18332142e-03
3.48303979e-03, 3.86514902e+00, -2.22006813e-03, -9.99999978e-03, -1.44035565e-02, -5.18332142e-03
3.48303979e-03, 3.86514902e+00, -2.22006813e-03, -9.99999978e-03, -1.44035565e-02, -5.18332142e-03
3.16190789e-03, 3.85280943e+00, -1.82322646e-03, -9.99999978e-03, -1.35205192e-02, -5.21799922e-03
2.89069978e-03, 3.84180379e+00, -1.74409233e-03, -9.99999978e-03, -1.26374820e-02, -5.18332142e-03
2.89069978e-03, 3.84180379e+00, -1.74409233e-03, -9.99999978e-03, -1.26374820e-02, -5.18332142e-03
2.89069978e-03, 3.84180379e+00, -1.74409233e-03, -9.99999978e-03, -1.26374820e-02, -5.18332142e-03
2.56754272e-03, 3.83136511e+00, -1.64378644e-03, -9.99999978e-03, -1.17544448e-02, -5.21799922e-03
2.31878296e-03, 3.82175636e+00, -1.44797529e-03, -9.99999978e-03, -1.08714085e-02, -5.18332142e-03
2.31878296e-03, 3.82175636e+00, -1.44797529e-03, -9.99999978e-03, -1.08714085e-02, -5.18332142e-03
2.31878296e-03, 3.82175636e+00, -1.44797529e-03, -9.99999978e-03, -1.08714085e-02, -5.18332142e-03
2.17371015e-03, 3.81255484e+00, -1.41462288e-03, -9.99999978e-03, -9.98837128e-03, -5.21799922e-03
2.04189285e-03, 3.80387783e+00, -1.43715541e-03, -9.99999978e-03, -9.10533406e-03, -5.18332142e-03
2.04189285e-03, 3.80387783e+00, -1.43715541e-03, -9.99999978e-03, -9.10533406e-03, -5.18332142e-03
2.04189285e-03, 3.80387783e+00, -1.43715541e-03, -9.99999978e-03, -9.10533406e-03, -5.18332142e-03
1.93850952e-03, 3.79573584e+00, -1.28249789e-03, -9.99999978e-03, -8.22229683e-03, -5.21799922e-03
1.92410289e-03, 3.78844261e+00, -1.16625719e-03, -9.99999978e-03, -7.33926008e-03, -5.18332142e-03
1.92410289e-03, 3.78844261e+00, -1.16625719e-03, -9.99999978e-03, -7.33926008e-03, -5.18332142e-03
1.92410289e-03, 3.78844261e+00, -1.16625719e-03, -9.99999978e-03, -7.33926008e-03, -5.18332142e-03
1.67132809e-03, 3.78193140e+00, -1.06049248e-03, -9.99999978e-03, -6.45622332e-03, -5.21799922e-03
1.42773183e-03, 3.77593088e+00, -1.04058918e-03, -9.99999978e-03, -5.57318609e-03, -5.18332142e-03
1.42773183e-03, 3.77593088e+00, -1.04058918e-03, -9.99999978e-03, -5.57318609e-03, -5.18332142e-03
1.42773183e-03, 3.77593088e+00, -1.04058918e-03, -9.99999978e-03, -5.57318609e-03, -5.18332142e-03
9.53405513e-04, 3.77042437e+00, -9.42066545e-04, -9.99999978e-03, -4.69014933e-03, -5.21799969e-03
8.61284416e-03, 4.79482460e+00, -6.54990878e-03, -9.99999978e-03, -1.97017789e-02, -5.27034886e-03
7.32525252e-03, 4.76974201e+00, -5.82655333e-03, -9.99999978e-03, -1.88187417e-02, -5.30395517e-03
6.77262386e-03, 4.74713135e+00, -5.26730996e-03, -9.99999978e-03, -1.79357044e-02, -5.27034840e-03
6.77262386e-03, 4.74713135e+00, -5.26730996e-03, -9.99999978e-03, -1.79357044e-02, -5.27034840e-03
6.77262386e-03, 4.74713135e+00, -5.26730996e-03, -9.99999978e-03, -1.79357044e-02, -5.27034840e-03
5.78032620e-03, 4.72630262e+00, -4.78712656e-03, -9.99999978e-03, -1.70526672e-02, -5.30395517e-03
5.18492004e-03, 4.70668411e+00, -4.86952718e-03, -9.99999978e-03, -1.61696300e-02, -5.27034840e-03
5.18492004e-03, 4.70668411e+00, -4.86952718e-03, -9.99999978e-03, -1.61696300e-02, -5.27034840e-03
5.18492004e-03, 4.70668411e+00, -4.86952718e-03, -9.99999978e-03, -1.61696300e-02, -5.27034840e-03
4.55216132e-03, 4.68804550e+00, -4.45975969e-03, -9.99999978e-03, -1.52865928e-02, -5.30395517e-03
4.23748139e-03, 4.67161369e+00, -3.75248468e-03, -9.99999978e-03, -1.44035565e-02, -5.27034840e-03
4.23748139e-03, 4.67161369e+00, -3.75248468e-03, -9.99999978e-03, -1.44035565e-02, -5.27034840e-03
4.23748139e-03, 4.67161369e+00, -3.75248468e-03, -9.99999978e-03, -1.44035565e-02, -5.27034840e-03
3.83961340e-03, 4.65744638e+00, -3.10957828e-03, -9.99999978e-03, -1.35205192e-02, -5.30395517e-03
3.51885054e-03, 4.64480543e+00, -2.95588584e-03, -9.99999978e-03, -1.26374820e-02, -5.27034840e-03
3.51885054e-03, 4.64480543e+00, -2.95588584e-03, -9.99999978e-03, -1.26374820e-02, -5.27034840e-03
3.51885054e-03, 4.64480543e+00, -2.95588584e-03, -9.99999978e-03, -1.26374820e-02, -5.27034840e-03
3.13468138e-03, 4.63281250e+00, -2.76787346e-03, -9.99999978e-03, -1.17544448e-02, -5.30395517e-03
2.83665932e-03, 4.62181091e+00, -2.46518594e-03, -9.99999978e-03, -1.08714085e-02, -5.27034840e-03
2.83665932e-03, 4.62181091e+00, -2.46518594e-03, -9.99999978e-03, -1.08714085e-02, -5.27034840e-03
2.83665932e-03, 4.62181091e+00, -2.46518594e-03, -9.99999978e-03, -1.08714085e-02, -5.27034840e-03
2.65501952e-03, 4.61124706e+00, -2.39148131e-03, -9.99999978e-03, -9.98837128e-03, -5.30395517e-03
2.49043643e-03, 4.60128450e+00, -2.41820980e-03, -9.99999978e-03, -9.10533406e-03, -5.27034840e-03
2.49043643e-03, 4.60128450e+00, -2.41820980e-03, -9.99999978e-03, -9.10533406e-03, -5.27034840e-03
2.49043643e-03, 4.60128450e+00, -2.41820980e-03, -9.99999978e-03, -9.10533406e-03, -5.27034840e-03
2.35183816e-03, 4.59195042e+00, -2.16449751e-03, -9.99999978e-03, -8.22229683e-03, -5.30395517e-03
2.32657348e-03, 4.58356905e+00, -1.97024038e-03, -9.99999978e-03, -7.33926008e-03, -5.27034840e-03
2.32657348e-03, 4.58356905e+00, -1.97024038e-03, -9.99999978e-03, -7.33926008e-03, -5.27034840e-03
2.32657348e-03, 4.58356905e+00, -1.97024038e-03, -9.99999978e-03, -7.33926008e-03, -5.27034840e-03
2.03029625e-03, 4.57608366e+00, -1.80292875e-03, -9.99999978e-03, -6.45622332e-03, -5.30395517e-03
1.76112074e-03, 4.56917763e+00, -1.75000110e-03, -9.99999978e-03, -5.57318609e-03, -5.27034840e-03
1.76112074e-03, 4.56917763e+00, -1.75000110e-03, -9.99999978e-03, -5.57318609e-03, -5.27034840e-03
1.76112074e-03, 4.56917763e+00, -1.75000110e-03, -9.99999978e-03, -5.57318609e-03, -5.27034840e-03
1.22640701e-03, 4.56287384e+00, -1.60556950e-03, -9.99999978e-03, -4.69014933e-03, -5.30395517e-03
1.00976974e-02, 5.72436714e+00, -1.02193393e-02, -9.99999978e-03, -1.97017789e-02, -5.37478132e-03
8.65440629e-03, 5.69659233e+00, -9.10306536e-03, -9.99999978e-03, -1.88187417e-02, -5.40710194e-03
8.03710893e-03, 5.67160416e+00, -8.22772551e-03, -9.99999978e-03, -1.79357044e-02, -5.37478132e-03
8.03710893e-03, 5.67160416e+00, -8.22772551e-03, -9.99999978e-03, -1.79357044e-02, -5.37478132e-03
8.03710893e-03, 5.67160416e+00, -8.22772551e-03, -9.99999978e-03, -1.79357044e-02, -5.37478132e-03
6.90099690e-03, 5.64857006e+00, -7.49545358e-03, -9.99999978e-03, -1.70526672e-02, -5.40710194e-03
6.21927390e-03, 5.62688875e+00, -7.58199161e-03, -9.99999978e-03, -1.61696300e-02, -5.37478132e-03
6.21927390e-03, 5.62688875e+00, -7.58199161e-03, -9.99999978e-03, -1.61696300e-02, -5.37478132e-03
6.21927390e-03, 5.62688875e+00, -7.58199161e-03, -9.99999978e-03, -1.61696300e-02, -5.37478132e-03
5.48574561e-03, 5.60631609e+00, -6.92809699e-03, -9.99999978e-03, -1.52865928e-02, -5.40710194e-03
5.10871364e-03, 5.58824778e+00, -5.84767200e-03, -9.99999978e-03, -1.44035565e-02, -5.37478132e-03
5.10871364e-03, 5.58824778e+00, -5.84767200e-03, -9.99999978e-03, -1.44035565e-02, -5.37478132e-03
5.10871364e-03, 5.58824778e+00, -5.84767200e-03, -9.99999978e-03, -1.44035565e-02, -5.37478132e-03
4.62181587e-03, 5.57262039e+00, -4.88815922e-03, -9.99999978e-03, -1.35205192e-02, -5.40710194e-03
4.24315734e-03, 5.55867243e+00, -4.62668110e-03, -9.99999978e-03, -1.26374820e-02, -5.37478132e-03
4.24315734e-03, 5.55867243e+00, -4.62668110e-03, -9.99999978e-03, -1.26374820e-02, -5.37478132e-03
4.24315734e-03, 5.55867243e+00, -4.62668110e-03, -9.99999978e-03, -1.26374820e-02, -5.37478132e-03
3.79140512e-03, 5.54539156e+00, -4.30854363e-03, -9.99999978e-03, -1.17544448e-02, -5.40710194e-03
3.43761616e-03, 5.53326416e+00, -3.86646437e-03, -9.99999978e-03, -1.08714085e-02, -5.37478132e-03
3.43761616e-03, 5.53326416e+00, -3.86646437e-03, -9.99999978e-03, -1.08714085e-02, -5.37478132e-03
3.43761616e-03, 5.53326416e+00, -3.86646437e-03, -9.99999978e-03, -1.08714085e-02, -5.37478132e-03
3.21507105e-03, 5.52157211e+00, -3.73808341e-03, -9.99999978e-03, -9.98837128e-03, -5.40710194e-03
3.01444903e-03, 5.51053715e+00, -3.76475952e-03, -9.99999978e-03, -9.10533406e-03, -5.37478132e-03
3.01444903e-03, 5.51053715e+00, -3.76475952e-03, -9.99999978e-03, -9.10533406e-03, -5.37478132e-03
3.01444903e-03, 5.51053715e+00, -3.76475952e-03, -9.99999978e-03, -9.10533406e-03, -5.37478132e-03
2.83303787e-03, 5.50022411e+00, -3.37121403e-03, -9.99999978e-03, -8.22229683e-03, -5.40710194e-03
2.79585738e-03, 5.49094534e+00, -3.07229394e-03, -9.99999978e-03, -7.33926008e-03, -5.37478132e-03
2.79585738e-03, 5.49094534e+00, -3.07229394e-03, -9.99999978e-03, -7.33926008e-03, -5.37478132e-03
2.79585738e-03, 5.49094534e+00, -3.07229394e-03, -9.99999978e-03, -7.33926008e-03, -5.37478132e-03
2.45083496e-03, 5.48266792e+00, -2.82541988e-03, -9.99999978e-03, -6.45622332e-03, -5.40710194e-03
2.15663901e-03, 5.47501802e+00, -2.72025983e-03, -9.99999978e-03, -5.57318609e-03, -5.37478132e-03
2.15663901e-03, 5.47501802e+00, -2.72025983e-03, -9.99999978e-03, -5.57318609e-03, -5.37478132e-03
2.15663901e-03, 5.47501802e+00, -2.72025983e-03, -9.99999978e-03, -5.57318609e-03, -5.37478132e-03
1.56194554e-03, 5.46808338e+00, -2.51411810e-03, -9.99999978e-03, -4.69014980e-03, -5.40710241e-03
1.15587125e-02, 6.75639009e+00, -1.51499435e-02, -9.99999978e-03, -1.97017770e-02, -5.50010055e-03
1.00091295e-02, 6.72728539e+00, -1.35011617e-02, -9.99999978e-03, -1.88187417e-02, -5.53087844e-03
9.35135409e-03, 6.70117617e+00, -1.21866707e-02, -9.99999978e-03, -1.79357044e-02, -5.50010055e-03
9.35135409e-03, 6.70117617e+00, -1.21866707e-02, -9.99999978e-03, -1.79357044e-02, -5.50010055e-03
9.35135409e-03, 6.70117617e+00, -1.21866707e-02, -9.99999978e-03, -1.79357044e-02, -5.50010055e-03
8.08729883e-03, 6.67708778e+00, -1.11318724e-02, -9.99999978e-03, -1.70526672e-02, -5.53087844e-03
7.31578609e-03, 6.65439844e+00, -1.12330262e-02, -9.99999978e-03, -1.61696300e-02, -5.50010055e-03
7.31578609e-03, 6.65439844e+00, -1.12330262e-02, -9.99999978e-03, -1.61696300e-02, -5.50010055e-03
7.31578609e-03, 6.65439844e+00, -1.12330262e-02, -9.99999978e-03, -1.61696300e-02, -5.50010055e-03
6.49840292e-03, 6.63286781e+00, -1.02232527e-02, -9.99999978e-03, -1.52865928e-02, -5.53087844e-03
6.06574817e-03, 6.61411762e+00, -8.62489268e-03, -9.99999978e-03, -1.44035565e-02, -5.50010055e-03
6.06574817e-03, 6.61411762e+00, -8.62489268e-03, -9.99999978e-03, -1.44035565e-02, -5.50010055e-03
6.06574817e-03, 6.61411762e+00, -8.62489268e-03, -9.99999978e-03, -1.44035565e-02, -5.50010055e-03
5.48398681e-03, 6.59787178e+00, -7.27334432e-03, -9.99999978e-03, -1.35205192e-02, -5.53087844e-03
5.03771380e-03, 6.58338070e+00, -6.87262788e-03, -9.99999978e-03, -1.26374820e-02, -5.50010055e-03
5.03771380e-03, 6.58338070e+00, -6.87262788e-03, -9.99999978e-03, -1.26374820e-02, -5.50010055e-03
5.03771380e-03, 6.58338070e+00, -6.87262788e-03, -9.99999978e-03, -1.26374820e-02, -5.50010055e-03
