Velocity u [ m s^-1 ], Velocity v [ m s^-1 ], Velocity w [ m s^-1 ], X [ m ], Y [ m ], Z [ m ]
2.02775281e-03, 2.02127476e+01, -7.00388700e-02, -9.99999978e-03, -2.10644901e-02, -6.31204247e-03
-7.04155304e-04, 2.01732178e+01, -7.34022409e-02, -9.99999978e-03, -2.02060454e-02, -5.99570945e-03
1.86647451e-03, 2.00872040e+01, -8.23064595e-02, -9.99999978e-03, -2.05766596e-02, -5.70794102e-03
1.77743752e-03, 1.96865425e+01, -1.25810206e-01, -9.99999978e-03, -2.44894158e-02, -5.38888481e-03
2.08876631e-03, 1.97111130e+01, -1.23945668e-01, -9.99999978e-03, -2.43138466e-02, -5.41456882e-03
5.31070214e-03, 2.01215191e+01, -8.08598921e-02, -9.99999978e-03, -2.20176652e-02, -6.08735858e-03
2.34245136e-03, 1.96605415e+01, -1.29476920e-01, -9.99999978e-03, -2.45433990e-02, -5.32297883e-03
2.04370962e-03, 1.96601009e+01, -1.29226968e-01, -9.99999978e-03, -2.44707316e-02, -5.30501502e-03
5.51708136e-03, 1.92857857e+01, -1.44129694e-01, -9.99999978e-03, -2.77531575e-02, -5.30367903e-03
2.09749211e-03, 1.96651058e+01, -1.28546461e-01, -9.99999978e-03, -2.43725870e-02, -5.29546430e-03
-1.32784480e-03, 1.99826412e+01, -9.31690931e-02, -9.99999978e-03, -1.98730696e-02, -5.39419753e-03
3.69560998e-03, 1.99324722e+01, -9.49126780e-02, -9.99999978e-03, -2.31752116e-02, -5.90446265e-03
3.43544711e-03, 1.98591633e+01, -1.03372410e-01, -9.99999978e-03, -2.28555240e-02, -5.53996675e-03
-9.84472223e-04, 2.00632782e+01, -4.06853668e-02, -9.99999978e-03, -2.44979635e-02, -7.25175068e-03
-1.52114336e-03, 1.99909725e+01, -9.25687701e-02, -9.99999978e-03, -1.97307579e-02, -5.40020317e-03
4.19971440e-03, 2.00502167e+01, -8.62227753e-02, -9.99999978e-03, -2.09840499e-02, -5.68515435e-03
2.26517185e-03, 2.00009842e+01, -9.07199159e-02, -9.99999978e-03, -2.15619095e-02, -5.65551640e-03
2.07327493e-03, 2.01187630e+01, -4.89905179e-02, -9.99999978e-03, -2.38090772e-02, -7.11683696e-03
2.41528591e-03, 2.01486263e+01, -5.79490736e-02, -9.99999978e-03, -2.31612492e-02, -6.80830376e-03
2.74975412e-03, 2.06735573e+01, -1.97066013e-02, -9.99999978e-03, -5.90523519e-03, -5.85136609e-03
2.89617805e-03, 2.06865864e+01, -1.95307452e-02, -9.99999978e-03, -5.94735052e-03, -5.88235771e-03
2.82120775e-03, 2.06860161e+01, -1.94658600e-02, -9.99999978e-03, -5.89689566e-03, -5.88167412e-03
-2.64506415e-03, 2.08225155e+01, -1.57771148e-02, -9.99999978e-03, -1.29558872e-02, -7.15861144e-03
7.22720288e-05, 2.05418911e+01, -3.63955460e-02, -9.99999978e-03, -1.42406970e-02, -6.13842532e-03
-7.41052208e-05, 2.06109047e+01, -3.34630273e-02, -9.99999978e-03, -1.41362213e-02, -6.31928723e-03
-1.28364773e-05, 2.05424480e+01, -3.56369540e-02, -9.99999978e-03, -1.39306858e-02, -6.08400209e-03
1.61123578e-03, 2.09776382e+01, -7.60892639e-03, -9.99999978e-03, -4.77584312e-03, -6.87963795e-03
1.62025599e-03, 2.08654995e+01, -1.08401198e-02, -9.99999978e-03, -5.35662193e-03, -6.54110359e-03
-1.39242294e-03, 2.07717476e+01, -2.23654378e-02, -9.99999978e-03, -1.46086784e-02, -7.10741384e-03
-2.86887633e-03, 2.08857422e+01, -9.84341092e-03, -9.99999978e-03, -1.20475255e-02, -7.47537985e-03
-2.18126387e-03, 2.08073978e+01, -1.47702843e-02, -9.99999978e-03, -1.22990115e-02, -7.07603293e-03
2.78000929e-03, 2.06874027e+01, -1.93124842e-02, -9.99999978e-03, -5.85874030e-03, -5.88210067e-03
1.28446124e-03, 2.07816296e+01, -1.43293152e-02, -9.99999978e-03, -5.28189447e-03, -6.21428806e-03
6.12340053e-04, 2.05179272e+01, -2.73402296e-02, -9.99999978e-03, -1.91307161e-02, -7.27915764e-03
4.72879456e-03, 2.05765190e+01, -2.42594555e-02, -9.99999978e-03, -9.26185586e-03, -5.85541502e-03
4.24234383e-03, 2.06050186e+01, -2.30000205e-02, -9.99999978e-03, -8.85223784e-03, -5.91944065e-03
5.80031890e-03, 2.04171715e+01, -2.74895579e-02, -9.99999978e-03, -8.94572958e-03, -5.44727873e-03
5.83795481e-05, 2.08882236e+01, -8.94572586e-03, -9.99999978e-03, -4.58261929e-03, -6.55546179e-03
-1.32441567e-03, 2.07627392e+01, -1.18026920e-02, -9.99999978e-03, -4.55205608e-03, -6.11223746e-03
-1.43268751e-03, 2.07645168e+01, -1.14490846e-02, -9.99999978e-03, -4.46851877e-03, -6.11861842e-03
1.57963193e-03, 2.10006351e+01, -6.59700483e-03, -9.99999978e-03, -4.71419096e-03, -6.99359691e-03
1.50730880e-03, 2.09973450e+01, -6.61330810e-03, -9.99999978e-03, -4.67023766e-03, -6.96981186e-03
-1.87579263e-03, 2.06665115e+01, -2.11901739e-02, -9.99999978e-03, -1.14456173e-02, -6.22804929e-03
-1.87601161e-03, 2.06462269e+01, -2.17416976e-02, -9.99999978e-03, -1.15306806e-02, -6.19321642e-03
-1.70022564e-03, 2.06243515e+01, -2.23169979e-02, -9.99999978e-03, -1.14960335e-02, -6.13259804e-03
3.90614802e-03, 2.06045303e+01, -2.06468813e-02, -9.99999978e-03, -1.00433435e-02, -6.07560715e-03
2.61185295e-03, 2.07748680e+01, -1.40425898e-02, -9.99999978e-03, -9.93688963e-03, -6.56490121e-03
3.94872203e-03, 2.07515469e+01, -1.59060042e-02, -9.99999978e-03, -9.58217680e-03, -6.37115445e-03
1.79999927e-03, 2.06011848e+01, -3.50777209e-02, -9.99999978e-03, -1.46898944e-02, -6.32386468e-03
4.11286252e-04, 2.05578632e+01, -3.66193764e-02, -9.99999978e-03, -1.43839745e-02, -6.18025893e-03
5.14437212e-04, 2.03634377e+01, -4.47616726e-02, -9.99999978e-03, -1.48672927e-02, -5.75696630e-03
3.13899713e-03, 2.06701050e+01, -1.89850610e-02, -9.99999978e-03, -8.38019978e-03, -6.09163381e-03
5.18670818e-03, 2.04189243e+01, -2.48331651e-02, -9.99999978e-03, -8.47749040e-03, -5.46082575e-03
5.67956921e-03, 2.04850883e+01, -2.30673552e-02, -9.99999978e-03, -7.88979977e-03, -5.48932096e-03
4.61074477e-03, 2.06123295e+01, -2.01117359e-02, -9.99999978e-03, -7.85767101e-03, -5.81307383e-03
2.14985106e-04, 2.06237755e+01, -2.94962395e-02, -9.99999978e-03, -1.65881962e-02, -6.97065098e-03
-1.93451566e-03, 2.06678734e+01, -2.10653283e-02, -9.99999978e-03, -1.15581518e-02, -6.25481037e-03
-3.26272449e-03, 2.07603645e+01, -2.28445493e-02, -9.99999978e-03, -1.37909688e-02, -6.94400584e-03
1.64361333e-03, 2.09808693e+01, -5.75040327e-03, -9.99999978e-03, -6.67695282e-03, -7.16755213e-03
2.25778902e-03, 2.08027439e+01, -1.45809213e-02, -9.99999978e-03, -6.36325683e-03, -6.39439467e-03
3.36196600e-03, 2.07792568e+01, -1.66951623e-02, -9.99999978e-03, -6.88358955e-03, -6.26801513e-03
4.40096483e-03, 2.07586479e+01, -1.54636642e-02, -9.99999978e-03, -9.00332257e-03, -6.39975443e-03
-2.35327287e-04, 2.08568230e+01, -1.11804493e-02, -9.99999978e-03, -1.09072598e-02, -7.09054340e-03
3.99693381e-05, 2.08231754e+01, -1.35388607e-02, -9.99999978e-03, -1.08330036e-02, -6.87036105e-03
3.27250292e-03, 2.04243031e+01, -5.40609695e-02, -9.99999978e-03, -1.84362233e-02, -6.31051976e-03
1.68292085e-03, 2.03580894e+01, -6.52147606e-02, -9.99999978e-03, -1.82912331e-02, -5.92307840e-03
2.36065406e-03, 2.03274651e+01, -6.64718673e-02, -9.99999978e-03, -1.87700037e-02, -5.94806764e-03
3.67717585e-04, 2.05779781e+01, -3.52340229e-02, -9.99999978e-03, -1.43077299e-02, -6.24497794e-03
5.68924146e-03, 2.03565273e+01, -2.89265644e-02, -9.99999978e-03, -1.02290791e-02, -5.51364245e-03
4.82563348e-03, 2.04210262e+01, -2.97363959e-02, -9.99999978e-03, -9.60115716e-03, -5.51483827e-03
1.55908428e-03, 2.05329285e+01, -4.37894054e-02, -9.99999978e-03, -1.69994924e-02, -6.51212502e-03
-4.45325859e-05, 2.06028996e+01, -3.39249708e-02, -9.99999978e-03, -1.63621232e-02, -6.72314502e-03
1.30246696e-03, 2.04334030e+01, -5.33828959e-02, -9.99999978e-03, -1.64865293e-02, -5.94101939e-03
2.43808050e-03, 2.04083805e+01, -5.78935407e-02, -9.99999978e-03, -1.70289297e-02, -5.92558086e-03
4.30910848e-03, 2.04983635e+01, -2.28051022e-02, -9.99999978e-03, -7.60172214e-03, -5.51472884e-03
-2.54215300e-03, 2.07843113e+01, -1.99756119e-02, -9.99999978e-03, -1.33805340e-02, -6.96951291e-03
-1.88042410e-03, 2.07076263e+01, -2.13707555e-02, -9.99999978e-03, -1.27848843e-02, -6.56313961e-03
1.78586855e-03, 2.03187008e+01, -6.71909079e-02, -9.99999978e-03, -1.89620592e-02, -5.96739352e-03
1.02198811e-03, 2.04745255e+01, -3.68528217e-02, -9.99999978e-03, -1.90875307e-02, -6.96094148e-03
1.91686256e-03, 2.04188213e+01, -5.76471612e-02, -9.99999978e-03, -1.76367126e-02, -6.07998855e-03
4.58678370e-03, 2.05289726e+01, -3.90362628e-02, -9.99999978e-03, -1.78943239e-02, -6.72866916e-03
9.56874574e-04, 2.05152569e+01, -2.90056262e-02, -9.99999978e-03, -1.90590266e-02, -7.21365307e-03
-1.23046339e-04, 2.05101337e+01, -3.38164233e-02, -9.99999978e-03, -1.33676734e-02, -5.98854898e-03
-2.09357822e-05, 2.05147629e+01, -3.32908407e-02, -9.99999978e-03, -1.32476864e-02, -5.95201040e-03
-2.98227300e-04, 2.06365509e+01, -2.47499440e-02, -9.99999978e-03, -1.26185464e-02, -6.21672720e-03
-4.25442122e-04, 2.06356754e+01, -2.50416808e-02, -9.99999978e-03, -1.27332499e-02, -6.26827637e-03
4.50093357e-04, 2.03665695e+01, -4.05321345e-02, -9.99999978e-03, -1.34759173e-02, -5.65167237e-03
2.75106146e-03, 2.06755161e+01, -1.95712652e-02, -9.99999978e-03, -5.88643784e-03, -5.85526647e-03
-1.43002346e-03, 2.06074562e+01, -2.25579999e-02, -9.99999978e-03, -1.15995193e-02, -6.09082961e-03
-1.65154203e-03, 2.06576920e+01, -2.21964642e-02, -9.99999978e-03, -1.18262172e-02, -6.22470491e-03
3.74276331e-03, 2.07909031e+01, -1.40671972e-02, -9.99999978e-03, -8.44840519e-03, -6.46698289e-03
-5.19392779e-05, 2.01280365e+01, -8.30986127e-02, -9.99999978e-03, -1.94115750e-02, -5.59210312e-03
4.47059283e-03, 2.05603046e+01, -3.21682766e-02, -9.99999978e-03, -1.77474245e-02, -6.94257999e-03
2.10899021e-03, 2.07470360e+01, -1.67324543e-02, -9.99999978e-03, -1.03293443e-02, -6.42533274e-03
2.66922521e-04, 2.05536213e+01, -3.63335907e-02, -9.99999978e-03, -1.43046705e-02, -6.17697649e-03
4.02353704e-03, 2.06078835e+01, -2.08706520e-02, -9.99999978e-03, -7.48382974e-03, -5.76412026e-03
-4.10105567e-04, 2.06951141e+01, -2.54560970e-02, -9.99999978e-03, -1.35161337e-02, -6.63796905e-03
4.36702510e-04, 2.02475281e+01, -5.04599661e-02, -9.99999978e-03, -1.53375436e-02, -5.52078942e-03
3.23416083e-03, 2.06174965e+01, -3.68084088e-02, -9.99999978e-03, -1.56185273e-02, -6.46133162e-03
1.85515580e-03, 2.09144211e+01, -1.00175347e-02, -9.99999978e-03, -5.80780115e-03, -6.80295005e-03
7.85631128e-05, 2.08451385e+01, -1.22878477e-02, -9.99999978e-03, -1.11068180e-02, -7.02507095e-03
2.17272039e-03, 2.09124565e+01, -5.79536986e-03, -9.99999978e-03, -8.95944610e-03, -7.18045188e-03
2.12239288e-03, 2.08290005e+01, -1.37971938e-02, -9.99999978e-03, -7.35897850e-03, -6.51099067e-03
3.28460941e-03, 2.08207130e+01, -1.29867634e-02, -9.99999978e-03, -8.02012067e-03, -6.54217880e-03
3.82782891e-03, 2.05121460e+01, -2.45415531e-02, -9.99999978e-03, -1.04899928e-02, -5.89204114e-03
4.74303681e-03, 2.03353672e+01, -2.92386860e-02, -9.99999978e-03, -1.06610265e-02, -5.49231283e-03
5.54405339e-03, 2.05366859e+01, -3.61788534e-02, -9.99999978e-03, -1.76828466e-02, -6.77158823e-03
2.48682452e-03, 2.04097748e+01, -5.75831532e-02, -9.99999978e-03, -1.73804089e-02, -6.02415204e-03
1.05979620e-03, 2.04981041e+01, -4.67071161e-02, -9.99999978e-03, -1.58963408e-02, -6.08440209e-03
2.09405366e-03, 2.09416046e+01, -4.60909726e-03, -9.99999978e-03, -8.25046003e-03, -7.30815949e-03
2.41233548e-03, 2.09014397e+01, -6.22361805e-03, -9.99999978e-03, -9.19121690e-03, -7.16494769e-03
1.59494171e-03, 2.09386864e+01, -3.67599120e-03, -9.99999978e-03, -9.25895292e-03, -7.39007024e-03
1.04820705e-04, 1.99751396e+01, -9.39383060e-02, -9.99999978e-03, -2.01261006e-02, -5.36220148e-03
1.34270079e-03, 1.98004894e+01, -9.82361138e-02, -9.99999978e-03, -2.01640427e-02, -5.07861190e-03
3.25698312e-03, 1.94642849e+01, -1.07682586e-01, -9.99999978e-03, -2.05662549e-02, -4.62907227e-03
5.57386223e-03, 1.96256905e+01, -1.02223590e-01, -9.99999978e-03, -2.07092836e-02, -4.87236492e-03
3.92581709e-03, 1.89634914e+01, -1.53922677e-01, -9.99999978e-03, -2.85352524e-02, -4.77367360e-03
-6.86308369e-04, 1.90279179e+01, -1.11343503e-01, -9.99999978e-03, -2.90599130e-02, -4.95361909e-03
1.59321050e-03, 1.96251278e+01, -1.30885556e-01, -9.99999978e-03, -2.45197713e-02, -5.25021832e-03
-5.44570619e-03, 1.94841423e+01, -1.42063349e-01, -9.99999978e-03, -2.54939403e-02, -5.18724881e-03
-1.16391631e-03, 1.98129444e+01, -9.81012732e-02, -9.99999978e-03, -1.98482703e-02, -5.09239547e-03
-8.45547765e-04, 1.94687099e+01, -1.07918330e-01, -9.99999978e-03, -2.00573038e-02, -4.63018613e-03
-2.06349418e-03, 1.94925613e+01, -1.03015512e-01, -9.99999978e-03, -1.96200982e-02, -4.62682545e-03
6.20731199e-03, 1.90912399e+01, -1.36919945e-01, -9.99999978e-03, -2.84919664e-02, -5.09965885e-03
3.83633468e-03, 1.98617210e+01, -1.03249960e-01, -9.99999978e-03, -2.34440435e-02, -5.75324101e-03
-2.85171019e-03, 1.93888741e+01, -1.51493236e-01, -9.99999978e-03, -2.57861316e-02, -5.08273952e-03
3.67104588e-03, 1.90403099e+01, -1.73325628e-01, -9.99999978e-03, -2.60677822e-02, -4.62983409e-03
2.67542526e-03, 1.94454041e+01, -1.49066016e-01, -9.99999978e-03, -2.65191756e-02, -5.33827720e-03
3.10480618e-03, 1.93835411e+01, -1.53764337e-01, -9.99999978e-03, -2.66174171e-02, -5.25750965e-03
5.81890345e-03, 1.89268017e+01, -1.86818168e-01, -9.99999978e-03, -2.70678587e-02, -4.61611943e-03
5.39676473e-03, 1.89110565e+01, -1.61937177e-01, -9.99999978e-03, -2.84457151e-02, -4.62381588e-03
6.55508647e-03, 1.95786190e+01, -1.07962720e-01, -9.99999978e-03, -2.14969795e-02, -4.78719361e-03
6.31337380e-03, 1.94636250e+01, -1.12957187e-01, -9.99999978e-03, -2.15868112e-02, -4.61748429e-03
6.86801830e-03, 1.94805088e+01, -1.10557437e-01, -9.99999978e-03, -2.14424804e-02, -4.62012598e-03
4.79578553e-03, 1.97125549e+01, -1.07137576e-01, -9.99999978e-03, -2.19732150e-02, -5.10288728e-03
3.56067112e-03, 1.93714867e+01, -1.23218492e-01, -9.99999978e-03, -2.23871414e-02, -4.62950813e-03
2.83230422e-03, 1.98017960e+01, -1.08262554e-01, -9.99999978e-03, -2.27192082e-02, -5.34565793e-03
7.53768440e-03, 1.94921474e+01, -1.09576911e-01, -9.99999978e-03, -2.12866254e-02, -4.61659487e-03
7.38150999e-03, 1.95558052e+01, -1.08286545e-01, -9.99999978e-03, -2.13504676e-02, -4.72280616e-03
1.96771161e-03, 1.90750980e+01, -1.50074318e-01, -9.99999978e-03, -2.49965470e-02, -4.61388379e-03
1.96128292e-03, 1.90741997e+01, -1.50111824e-01, -9.99999978e-03, -2.49981657e-02, -4.61294362e-03
1.96720613e-03, 1.90738602e+01, -1.50117978e-01, -9.99999978e-03, -2.49976758e-02, -4.61240439e-03
4.32460662e-03, 1.99310112e+01, -9.46142972e-02, -9.99999978e-03, -2.07980331e-02, -5.39184688e-03
2.27055955e-03, 1.95867786e+01, -1.31451219e-01, -9.99999978e-03, -2.44147703e-02, -5.19470964e-03
3.85186588e-03, 1.94036789e+01, -1.33584231e-01, -9.99999978e-03, -2.39475984e-02, -4.87945788e-03
4.15226351e-03, 1.92008400e+01, -1.41691282e-01, -9.99999978e-03, -2.41278894e-02, -4.62855585e-03
6.36864919e-03, 1.91954765e+01, -1.56770751e-01, -9.99999978e-03, -2.75867507e-02, -5.07191522e-03
2.65710126e-03, 1.94504414e+01, -1.48751497e-01, -9.99999978e-03, -2.65356749e-02, -5.34626562e-03
2.70072836e-03, 1.99021683e+01, -9.80749503e-02, -9.99999978e-03, -2.17147246e-02, -5.42965345e-03
-7.61576230e-04, 1.99188385e+01, -9.46176797e-02, -9.99999978e-03, -1.97791997e-02, -5.28761419e-03
-1.06098596e-03, 1.86589832e+01, -1.87626421e-01, -9.99999978e-03, -3.17060836e-02, -4.65922523e-03
6.52333163e-03, 1.83666782e+01, -2.58878410e-01, -9.99999978e-03, -3.30616347e-02, -4.69893077e-03
2.33671069e-03, 1.99116592e+01, -9.70194414e-02, -9.99999978e-03, -2.14297883e-02, -5.43674594e-03
1.65836478e-03, 1.92652454e+01, -1.34332657e-01, -9.99999978e-03, -2.32573394e-02, -4.61245235e-03
1.65853591e-03, 1.92651901e+01, -1.34335026e-01, -9.99999978e-03, -2.32574195e-02, -4.61238762e-03
1.65802054e-03, 1.92652016e+01, -1.34333491e-01, -9.99999978e-03, -2.32572909e-02, -4.61238995e-03
1.96848717e-03, 1.90737953e+01, -1.50130063e-01, -9.99999978e-03, -2.49981415e-02, -4.61239740e-03
6.17481442e-03, 1.89109612e+01, -1.88730896e-01, -9.99999978e-03, -2.72104759e-02, -4.61798254e-03
4.97232657e-03, 1.91712761e+01, -1.20289207e-01, -9.99999978e-03, -2.99296230e-02, -5.71140321e-03
6.54972903e-03, 1.87921600e+01, -1.53598994e-01, -9.99999978e-03, -3.09995003e-02, -4.68037184e-03
8.63262173e-03, 1.87933884e+01, -1.29414707e-01, -9.99999978e-03, -3.01659293e-02, -4.62883618e-03
3.64276348e-03, 1.96820660e+01, -1.12447947e-01, -9.99999978e-03, -2.26089004e-02, -5.12100384e-03
1.87660684e-03, 1.98122597e+01, -1.07072562e-01, -9.99999978e-03, -2.25620568e-02, -5.36090974e-03
6.27607061e-03, 1.88205910e+01, -1.14353850e-01, -9.99999978e-03, -2.95149051e-02, -4.62190248e-03
3.95630114e-03, 1.91937027e+01, -1.14250541e-01, -9.99999978e-03, -2.96736378e-02, -5.74326562e-03
6.37360383e-03, 1.89643421e+01, -1.82612717e-01, -9.99999978e-03, -2.73005422e-02, -4.71613463e-03
2.77760625e-03, 1.97094116e+01, -1.12190604e-01, -9.99999978e-03, -2.28095707e-02, -5.22086350e-03
3.46126710e-03, 1.97712860e+01, -1.12121947e-01, -9.99999978e-03, -2.29592733e-02, -5.31074964e-03
3.90128046e-03, 1.96614265e+01, -1.23194151e-01, -9.99999978e-03, -2.36894861e-02, -5.23393881e-03
2.64759106e-03, 1.94528961e+01, -1.48573324e-01, -9.99999978e-03, -2.65256613e-02, -5.34940278e-03
5.52477501e-03, 1.89037857e+01, -1.43260777e-01, -9.99999978e-03, -3.08840759e-02, -4.98502888e-03
8.81937053e-03, 1.91457310e+01, -1.52967840e-01, -9.99999978e-03, -2.79507525e-02, -5.02972212e-03
4.19936283e-03, 1.77522087e+01, -2.00322405e-01, -9.99999978e-03, -3.49999852e-02, -4.62989090e-03
4.20016935e-03, 1.77522011e+01, -2.00325981e-01, -9.99999978e-03, -3.49999741e-02, -4.62986855e-03
4.20008367e-03, 1.77521915e+01, -2.00325310e-01, -9.99999978e-03, -3.50000001e-02, -4.62986948e-03
4.12839185e-03, 1.92179794e+01, -1.14384077e-01, -9.99999978e-03, -2.97403466e-02, -5.85005246e-03
4.19917330e-03, 1.77522030e+01, -2.00322241e-01, -9.99999978e-03, -3.50000001e-02, -4.62988717e-03
1.65852206e-03, 1.92652225e+01, -1.34331942e-01, -9.99999978e-03, -2.32571606e-02, -4.61238809e-03
1.96880382e-03, 1.90738850e+01, -1.50115192e-01, -9.99999978e-03, -2.49973033e-02, -4.61239740e-03
5.49833942e-03, 1.89057732e+01, -1.82457149e-01, -9.99999978e-03, -2.75329426e-02, -4.61481279e-03
6.93383627e-03, 1.88496151e+01, -1.41696110e-01, -9.99999978e-03, -2.90071554e-02, -4.61709499e-03
4.23737662e-03, 2.02338409e+01, -2.79598180e-02, -9.99999978e-03, -8.53286497e-03, -5.13144862e-03
4.73087793e-03, 1.98455544e+01, -1.92598104e-02, -9.99999978e-03, -7.66315684e-03, -4.62748948e-03
5.89820184e-03, 2.02387333e+01, -2.09573116e-02, -9.99999978e-03, -7.56441802e-03, -5.15157869e-03
4.68981126e-03, 2.00462761e+01, -2.51435041e-02, -9.99999978e-03, -8.11770093e-03, -4.87661082e-03
5.41941915e-03, 2.03369827e+01, -3.22948433e-02, -9.99999978e-03, -9.28031653e-03, -5.31885354e-03
3.73564241e-03, 1.99647884e+01, -2.29950733e-02, -9.99999978e-03, -8.55404697e-03, -4.86933533e-03
4.14055306e-03, 2.01989098e+01, -3.11028846e-02, -9.99999978e-03, -8.79620202e-03, -5.07772435e-03
-6.10127347e-04, 2.01011658e+01, -4.38966453e-02, -9.99999978e-03, -1.25908945e-02, -5.14585478e-03
-1.42923230e-03, 1.99302921e+01, -5.40947914e-02, -9.99999978e-03, -1.29529350e-02, -4.91579715e-03
-4.13059257e-04, 2.02133198e+01, -4.29842174e-02, -9.99999978e-03, -1.27002262e-02, -5.32925688e-03
9.66514926e-04, 2.02218132e+01, -4.57640737e-02, -9.99999978e-03, -1.36058358e-02, -5.38616953e-03
1.51844614e-03, 2.01994724e+01, -4.75372262e-02, -9.99999978e-03, -1.37964515e-02, -5.34658600e-03
-3.90899228e-03, 2.01485939e+01, -1.41734127e-02, -9.99999978e-03, -4.95272502e-03, -5.05670998e-03
-6.82383683e-03, 1.97355938e+01, -1.69168729e-02, -9.99999978e-03, -4.86753136e-03, -4.62614885e-03
-4.52341372e-03, 1.98204117e+01, -2.53568627e-02, -9.99999978e-03, -4.16100351e-03, -4.62788017e-03
-2.49374053e-03, 2.02154331e+01, -1.87212434e-02, -9.99999978e-03, -4.56508761e-03, -5.07832225e-03
-1.72437774e-03, 1.96750546e+01, -9.85964611e-02, -9.99999978e-03, -1.91193782e-02, -4.88122646e-03
-1.69050670e-03, 1.93966942e+01, -9.90728214e-02, -9.99999978e-03, -1.91772692e-02, -4.62985132e-03
2.62660906e-03, 2.06440506e+01, -1.95362084e-02, -9.99999978e-03, -5.86491311e-03, -5.80236595e-03
4.10219934e-03, 2.03682804e+01, -2.46271454e-02, -9.99999978e-03, -6.65608700e-03, -5.35836024e-03
5.39781991e-03, 2.01889267e+01, -2.28086337e-02, -9.99999978e-03, -6.81317318e-03, -5.10245096e-03
-1.95068680e-03, 2.06295452e+01, -1.24118710e-02, -9.99999978e-03, -4.62482870e-03, -5.82147017e-03
-1.64128677e-03, 2.04919872e+01, -1.40324570e-02, -9.99999978e-03, -4.98082209e-03, -5.54425409e-03
-2.38677138e-03, 2.04062099e+01, -1.42550720e-02, -9.99999978e-03, -4.88434313e-03, -5.37102530e-03
-1.60900410e-03, 2.03073902e+01, -1.66360214e-02, -9.99999978e-03, -4.84759174e-03, -5.21835964e-03
-2.24668905e-03, 2.03784218e+01, -1.43654235e-02, -9.99999978e-03, -4.93542943e-03, -5.32263936e-03
7.58838095e-03, 1.98621979e+01, -2.20442303e-02, -9.99999978e-03, -7.22127780e-03, -4.62143216e-03
3.37864365e-03, 2.02895355e+01, -2.46526152e-02, -9.99999978e-03, -6.55138306e-03, -5.26574859e-03
3.26204044e-03, 2.03653316e+01, -2.43710279e-02, -9.99999978e-03, -6.47739414e-03, -5.35907643e-03
2.71592312e-03, 2.01960735e+01, -2.40877457e-02, -9.99999978e-03, -6.40935916e-03, -5.15631400e-03
5.35353180e-03, 1.97204189e+01, -2.49984898e-02, -9.99999978e-03, -8.82268324e-03, -4.63777129e-03
4.22548130e-03, 1.97100334e+01, -2.02610251e-02, -9.99999978e-03, -8.59184563e-03, -4.64214431e-03
6.51116110e-03, 2.01074028e+01, -4.09048200e-02, -9.99999978e-03, -9.34772752e-03, -4.97885747e-03
-6.94588176e-04, 1.99640083e+01, -5.44456393e-02, -9.99999978e-03, -1.34092346e-02, -4.97838575e-03
5.61491819e-04, 2.02243843e+01, -4.51008752e-02, -9.99999978e-03, -1.34313982e-02, -5.36573539e-03
7.47132115e-04, 2.02346039e+01, -3.88935432e-02, -9.99999978e-03, -1.23465471e-02, -5.31495269e-03
1.74940797e-03, 2.03172264e+01, -2.91150771e-02, -9.99999978e-03, -1.19086392e-02, -5.42025222e-03
1.21279247e-03, 2.00149841e+01, -3.12676504e-02, -9.99999978e-03, -1.17098605e-02, -5.02484106e-03
4.57794173e-03, 1.98214703e+01, -4.75156605e-02, -9.99999978e-03, -9.69594438e-03, -4.63724742e-03
4.08386532e-03, 2.00288067e+01, -4.03542146e-02, -9.99999978e-03, -9.59559157e-03, -4.93207620e-03
-9.44137806e-04, 1.99314899e+01, -9.52259824e-02, -9.99999978e-03, -1.95211656e-02, -5.25761954e-03
-3.08283954e-04, 2.00668144e+01, -1.29231010e-02, -9.99999978e-03, -5.53917792e-03, -4.97522065e-03
-1.03411707e-03, 1.97553596e+01, -1.29655451e-02, -9.99999978e-03, -5.77354431e-03, -4.62899916e-03
-4.03613690e-03, 1.97528210e+01, -1.01888301e-02, -9.99999978e-03, -5.20695746e-03, -4.61967476e-03
1.36585487e-03, 1.99058304e+01, -3.78721356e-02, -9.99999978e-03, -1.23311970e-02, -4.95594088e-03
3.87427234e-03, 1.96275120e+01, -4.05192599e-02, -9.99999978e-03, -1.23243369e-02, -4.63783275e-03
2.75584450e-03, 1.96198654e+01, -3.61424498e-02, -9.99999978e-03, -1.20925438e-02, -4.64226212e-03
8.02020449e-03, 1.99646740e+01, -3.12538780e-02, -9.99999978e-03, -1.10092293e-02, -4.82926285e-03
6.25706092e-03, 1.97911701e+01, -3.37984152e-02, -9.99999978e-03, -1.11668874e-02, -4.62776329e-03
9.95978341e-03, 1.98298988e+01, -3.46909612e-02, -9.99999978e-03, -1.07367272e-02, -4.62315604e-03
3.67740286e-03, 2.01516590e+01, -5.64790443e-02, -9.99999978e-03, -1.61350314e-02, -5.42939454e-03
2.61078216e-03, 2.01556454e+01, -5.50011098e-02, -9.99999978e-03, -1.58310048e-02, -5.39992144e-03
7.95356347e-04, 2.02051735e+01, -5.08457832e-02, -9.99999978e-03, -1.51985930e-02, -5.42340195e-03
1.31191220e-04, 1.98339596e+01, -5.67302853e-02, -9.99999978e-03, -1.44839045e-02, -4.83872881e-03
